index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
615,本町５丁目,70,"9,980","4,815",48.25,820,"6,948","1,828","9,754","6,123","4,130",67,113,"1,207,857",541,50,"2,174",5.52,11.67,21.07,12.31,12.55,11.59,11.36,8.5,5.44,41.59,47.79,"4,502"
616,本町４丁目,70,"9,008","4,334",48.11,746,"6,280","1,628","8,409","5,697","3,927",69,113,"1,091,910",540,42,"1,275",5.64,10.93,21.05,13.19,12.9,11.19,11.3,8.25,5.55,42.48,49.56,"4,616"
617,本町３丁目,70,"6,971","3,279",47.04,588,"4,858","1,253","8,418","4,416","3,027",69,107,"1,401,562",562,39,575,5.76,9.67,19.22,14.68,13.83,11.67,11.41,7.86,5.91,46.73,47.66,"5,988"
629,川之江,"1,230","2,788","1,354",48.57,342,"1,638",762,"3,885","1,173",359,31,64,"266,262",201,15,"1,677",7.11,9.19,8.71,12.36,11.45,13.16,17.43,12.54,8.06,50,42.19,"1,146"
630,伊予三島,"1,818","3,211","1,510",47.03,363,"1,846",964,"5,027","1,429",534,37,94,"442,505",418,32,706,7.34,7.88,8.35,12.45,11.44,13.33,15.6,13.84,9.77,57.45,38.3,"3,032"
631,伊予寒川,224,758,365,48.15,112,478,168,844,276,55,20,7,"21,920",44,3,153,9.63,10.03,8.05,13.59,13.32,14.91,13.98,8.97,7.52,42.86,42.86,401
632,赤星,246,"1,179",549,46.56,219,743,214,901,418,78,19,4,411,29,0,209,10.88,13.27,8.59,15.9,13.95,12.84,10.8,6.89,6.89,25,75,304
633,伊予土居,686,"1,345",637,47.36,176,791,371,"1,971",512,121,24,45,"315,262",112,8,766,8.37,9.72,8.59,10.61,11.81,14.87,14.28,11.66,10.09,57.78,28.89,685
634,関川,112,400,201,50.25,59,234,106,270,157,39,25,0,0,14,1,0,9.3,8.54,8.79,13.32,9.55,14.82,15.83,9.55,10.3,0,0,98
635,多喜浜,168,"2,064",994,48.16,300,"1,246",508,"1,103",821,196,24,13,"136,323",59,6,0,8.8,10.17,9.53,11.77,12.21,13.23,16.34,10.99,6.96,38.46,46.15,316
636,新居浜,"3,980","2,125","1,009",47.48,230,"1,281",588,"2,042",953,320,34,35,"432,277",140,13,184,7.58,7.05,9.48,13.96,11.2,13.15,16.96,12.05,8.58,42.86,34.29,963
637,中萩,188,730,340,46.58,79,429,223,594,287,67,23,9,"64,507",33,3,0,5.9,9.33,6.72,10.15,11.39,16.05,17.15,13.58,9.74,44.44,33.33,233
638,伊予西条,"3,056","4,073","1,925",47.26,570,"2,368","1,110","3,934","1,769",636,36,82,"391,941",323,24,19,8.97,9.58,8.22,13.44,12.82,11.85,13.48,11.19,10.45,60.98,36.59,"2,152"
639,石鎚山,48,318,150,47.17,37,184,96,255,130,34,26,1,"2,694",18,0,0,8.2,5.99,7.26,12.62,11.36,13.88,17.35,15.46,7.89,100,100,110
640,伊予氷見,104,"1,233",575,46.63,139,678,416,"1,398",461,91,20,13,"52,927",51,2,315,6.65,9.25,6.89,10.14,11.52,13.46,16.06,13.54,12.49,53.85,38.46,430
641,伊予小松,516,"2,078",976,46.97,277,"1,188",616,"1,642",829,197,24,29,"130,438",116,7,48,8.6,9.22,7.35,11.14,11.53,14.17,15.56,12.97,9.46,41.38,48.28,652
642,玉之江,94,654,317,48.47,74,389,195,493,252,57,23,6,"5,260",33,0,75,7.42,8.18,8.79,10.91,11.21,15.76,15.15,11.82,10.76,50,33.33,129
643,壬生川,"1,528","1,703",809,47.5,246,984,468,"2,320",709,234,33,51,"238,889",227,21,36,10,7.41,8.18,15.24,11.12,13.29,13.65,10.71,10.41,58.82,35.29,"1,523"
644,伊予三芳,432,925,426,46.05,121,571,233,718,351,77,22,7,"22,418",40,1,63,7.47,10.39,7.14,12.12,14.39,14.5,15.8,11.04,7.14,42.86,42.86,248
645,伊予桜井,506,969,465,47.99,134,634,201,909,365,66,18,7,"152,938",30,0,306,8.06,11.05,7.95,13.74,12.81,16.01,15.91,9.19,5.27,28.57,28.57,212
646,伊予富田,212,"1,425",650,45.61,212,834,377,"1,183",552,107,19,16,"80,792",64,4,169,9.35,9.14,6.32,14.9,11.52,12.93,17.43,11.95,6.47,50,43.75,359
647,今治,"4,950","3,163","1,379",43.6,325,"1,794","1,030","9,357","1,484",649,44,115,"1,176,584",558,55,"1,744",5.75,8.64,9.12,10.77,12.55,13,14.05,13.44,12.68,56.52,39.13,"6,189"
648,波止浜,208,"1,529",745,48.72,190,941,398,"1,154",645,193,30,10,"104,143",57,4,0,8.18,7.72,9.42,13.15,11.38,13.8,17.53,10.86,7.98,60,40,500
649,波方,144,423,208,49.17,52,257,116,486,144,14,10,3,"7,637",17,2,0,7.57,10.64,8.75,10.17,12.29,13.48,19.62,10.87,6.62,33.33,33.33,305
650,大西,376,"1,458",688,47.19,208,903,346,"1,557",571,126,22,15,"60,923",83,4,317,8.72,9.88,9.68,13.25,10.57,14.28,18.39,9.33,5.9,40,46.67,625
651,伊予亀岡,188,612,289,47.22,59,327,238,553,250,55,22,9,"30,728",35,1,102,4.5,9.49,4.5,8.52,11.09,13.99,17.36,16.88,13.67,33.33,44.44,126
652,菊間,474,"1,614",755,46.78,150,868,597,"1,491",673,189,28,38,"56,047",130,4,62,5.64,6.63,7.01,8.62,10.6,14.45,19.4,16.99,10.66,57.89,39.47,532
653,浅海,186,534,247,46.25,46,298,192,494,194,36,19,2,0,29,1,0,3.75,8.61,6.18,9.74,8.43,14.79,22.1,14.04,12.36,50,50,153
654,大浦,68,201,88,43.78,16,106,79,135,59,3,5,0,0,3,1,0,4.48,8.46,6.97,8.46,11.44,11.94,16.92,16.92,14.43,0,0,16
655,伊予北条,"2,660","2,809","1,272",45.28,321,"1,590",879,"3,300","1,182",380,32,51,"354,627",208,14,968,7.7,8.74,9.42,10.89,10.93,12.5,16.48,13.72,9.6,49.02,45.1,"1,085"
656,柳原,240,"1,418",656,46.26,168,807,444,"1,025",532,101,19,15,"104,520",52,2,7,7.68,8.39,7.82,11.56,11.21,11.21,19.73,12.9,9.51,40,46.67,424
657,粟井,728,"2,766","1,228",44.4,511,"1,663",583,"1,442","1,032",214,21,9,"53,959",73,4,0,12.33,11.31,7.61,15.74,12.07,11.97,15.34,8.34,5.29,44.44,44.44,466
658,光洋台,250,729,343,47.05,88,427,214,470,261,43,16,7,"77,457",28,4,0,7.54,10.01,7.13,10.84,11.25,14.27,18.93,11.93,8.09,71.43,14.29,155
659,堀江,448,"2,765","1,327",47.99,369,"1,741",652,"1,910","1,005",234,23,18,"61,349",67,3,150,8.87,8.66,8.98,13.36,12.42,14.45,16.19,10.29,6.77,44.44,44.44,501
660,伊予和気,834,"2,684","1,238",46.13,414,"1,689",570,"1,952",969,201,21,30,"112,265",108,4,282,9.91,10.73,9.72,13.76,12.49,13.35,14.62,9.5,5.91,33.33,43.33,679
661,三津浜,"1,078","4,475","2,068",46.21,538,"2,756","1,162","3,108","1,795",452,25,30,"248,158",152,15,110,7.54,9.36,9.43,12.21,12.21,14.5,15.62,11.4,7.74,33.33,56.67,"1,255"
662,松山,"14,358","5,241","2,379",45.39,542,"3,550","1,011","9,581","2,832","1,501",53,85,"1,780,907",505,50,485,6.98,8.37,12.39,15.76,14.6,14.92,12.86,8.64,5.49,52.94,36.47,"7,264"
663,市坪,580,"1,991",941,47.26,275,"1,313",397,"1,474",762,160,21,6,"162,797",48,1,253,9.27,9.53,11.84,13.96,12.1,15.12,14.36,8.87,4.94,16.67,66.67,414
664,北伊予,486,"1,207",549,45.48,139,683,385,"1,238",452,90,20,13,"93,023",63,3,366,7.27,8.43,7.36,11.07,11.16,13.64,17.11,14.96,9.01,23.08,61.54,339
665,伊予横田,282,426,194,45.54,47,252,126,257,153,22,14,3,"176,600",13,0,0,6.32,11.71,7.49,8.67,12.65,17.33,13.11,12.65,10.07,0,0,67
666,鳥ノ木,374,"2,420","1,144",47.27,453,"1,610",353,"1,961",909,207,23,17,"372,715",91,3,37,12.83,11.22,11.51,18.13,11.92,12.96,11.88,6.29,3.27,52.94,35.29,"1,057"
667,伊予市,"1,110","3,285","1,448",44.08,466,"1,963",849,"4,249","1,346",418,31,84,"532,718",319,19,788,9.15,9.49,9.77,13.43,11.69,13.21,13.73,10.86,8.67,46.43,46.43,"2,199"
668,向井原,122,595,276,46.39,82,342,171,628,208,40,19,6,"20,150",25,1,215,8.75,7.91,8.75,11.95,10.44,12.29,19.36,12.29,8.25,16.67,83.33,145
669,高野川,70,100,47,47,11,56,34,63,35,8,23,0,0,3,0,0,4.95,7.92,7.92,8.91,7.92,19.8,11.88,14.85,15.84,0,0,4
670,伊予上灘,210,355,169,47.61,23,199,137,437,136,29,21,15,"40,783",31,1,99,2.49,7.2,7.48,7.76,7.76,17.45,18.01,16.34,15.51,33.33,53.33,153
671,下灘,62,85,36,42.35,15,46,23,51,31,7,23,0,0,1,0,0,14.12,7.06,7.06,20,1.18,9.41,18.82,9.41,12.94,0,0,7
672,串,20,70,33,47.14,2,33,29,51,22,3,14,0,0,0,0,0,1.56,7.81,9.38,4.69,10.94,14.06,12.5,21.88,17.19,0,0,0
673,喜多灘,38,131,65,49.62,18,70,44,91,44,7,16,1,0,2,0,0,7.63,8.4,6.11,7.63,14.5,16.03,13.74,16.79,9.16,0,100,2
674,伊予長浜,396,819,376,45.91,78,409,331,"1,115",335,99,30,44,"161,350",144,5,107,5.01,7.94,4.88,8.67,10.38,13.43,17.83,15.51,16.36,45.45,36.36,609
675,伊予出石,60,374,181,48.4,40,214,127,325,137,27,20,3,"9,522",21,0,50,5.77,7.61,10.24,7.87,9.71,17.85,13.65,13.91,13.39,0,66.67,96
676,伊予白滝,40,410,167,40.73,20,170,229,404,144,37,26,19,"24,898",32,0,15,3.1,5.25,4.3,4.77,6.92,13.13,16.95,18.14,27.45,31.58,57.89,145
677,八多喜,86,732,347,47.4,93,399,239,782,284,70,25,23,"46,193",72,1,167,6.98,9.71,7.8,10.26,10.12,13.41,16.42,13.95,11.35,34.78,52.17,293
678,春賀,28,242,128,52.89,40,144,58,427,90,21,23,1,0,17,1,43,9.96,12.03,7.05,8.71,13.69,14.94,14.52,12.45,6.64,0,100,278
679,五郎,62,267,123,46.07,25,176,69,200,101,17,17,1,0,5,0,0,6.37,7.49,10.11,10.86,9.36,19.85,15.36,9.74,10.86,0,0,49
680,伊予大洲,"1,984","2,272","1,054",46.39,343,"1,302",613,"2,928",980,349,36,87,"693,516",285,31,254,10.32,8.9,8.55,13.95,11.51,12.13,14.17,11.34,9.12,47.13,43.68,"1,713"
681,西大洲,78,859,410,47.73,155,564,139,848,337,92,27,4,"4,255",23,0,175,12.81,9.9,12.34,14.9,12.57,14.67,10.36,6.98,5.47,50,25,268
682,伊予平野,50,374,175,46.79,39,206,129,506,158,42,27,2,766,28,2,150,4.81,9.63,2.94,10.43,12.03,15.24,18.18,14.71,12.03,0,100,168
683,千丈,2,786,372,47.33,91,506,193,620,327,81,25,5,"21,968",32,3,132,6.21,12.8,5.83,10.14,13.31,17.62,16.73,11.79,5.58,60,40,154
684,八幡浜,"2,114","2,111",972,46.04,239,"1,252",611,"2,779",975,354,36,56,"382,383",238,9,184,6.62,8.86,5.67,11.1,13.72,16.44,15.67,12.58,9.34,48.21,33.93,"1,717"
685,双岩,84,703,317,45.09,79,404,220,646,250,55,22,5,"7,181",28,0,64,6.13,10.11,6.13,8.69,12.39,14.53,19.09,14.67,8.26,20,60,223
686,伊予石城,46,42,21,50,8,20,18,47,18,3,17,0,0,3,0,3,11.36,4.55,4.55,15.91,6.82,9.09,15.91,22.73,9.09,0,0,21
687,上宇和,172,"1,353",663,49,283,853,214,991,492,110,22,13,"93,535",51,5,72,14.3,12.89,7.7,16,14,13.33,9.7,6.81,5.26,46.15,23.08,447
688,卯之町,704,"1,405",632,44.98,173,737,496,"2,331",636,208,33,47,"274,281",206,14,194,7.75,7.89,6.18,12.86,9.59,11.51,17.56,15,11.66,57.45,38.3,"1,460"
689,下宇和,18,144,64,44.44,14,83,47,230,59,12,20,2,"2,252",10,0,2,5.52,8.97,4.83,8.97,8.28,15.86,19.31,17.93,10.34,0,50,160
690,立間,186,229,104,45.41,26,120,84,430,86,22,26,16,"49,246",35,4,56,6.99,8.73,6.99,8.73,8.73,13.54,16.16,18.34,11.79,31.25,37.5,284
691,伊予吉田,258,"1,166",524,44.94,135,586,445,"1,342",444,138,31,33,"116,348",94,3,240,6.86,8.91,4.71,10.28,10.2,12.17,15.25,16.11,15.51,36.36,51.52,466
692,高光,10,264,124,46.97,45,151,69,419,94,20,21,8,"14,163",31,4,131,9.77,12.41,6.39,12.03,11.65,12.78,14.29,12.03,8.65,50,25,181
693,北宇和島,118,"1,755",742,42.28,262,"1,073",418,"1,952",705,235,33,20,"485,911",124,8,249,9.64,13.23,8.73,11.64,12.38,12.78,12.89,11.35,7.36,30,50,"1,018"
694,宇和島,"2,738","3,201","1,423",44.45,319,"1,782","1,100","6,215","1,572",664,42,190,"908,847",796,85,168,6.22,7.16,6.84,10.81,10.53,13.44,18.09,14.13,12.78,62.11,34.21,"4,622"
695,伊予大平,30,386,182,47.15,60,228,98,335,123,15,12,3,0,20,2,118,7.77,13.47,7.25,10.88,13.47,14.25,12.95,13.47,6.48,66.67,33.33,85
696,伊予中山,268,212,102,48.11,24,124,67,314,80,22,28,7,"35,314",17,1,48,4.61,12.9,8.29,7.37,11.06,13.82,17.97,15.21,8.76,28.57,42.86,164
697,伊予立川,66,142,63,44.37,17,81,46,146,44,8,18,2,0,6,0,21,3.47,13.19,11.11,1.39,14.58,17.36,11.11,18.75,9.03,0,100,62
698,内子,"1,498","1,431",662,46.26,238,859,335,"1,491",519,115,22,17,"183,382",80,6,380,11.11,10.62,8.04,13.63,12.16,13.07,13.35,10.2,7.83,52.94,35.29,518
699,内子,"1,428","1,431",662,46.26,238,859,335,"1,491",519,115,22,17,"183,382",80,6,380,11.11,10.62,8.04,13.63,12.16,13.07,13.35,10.2,7.83,52.94,35.29,518
700,五十崎,2,101,49,48.51,11,56,33,242,39,6,15,1,0,9,1,0,7.07,6.06,9.09,9.09,12.12,11.11,19.19,13.13,13.13,100,0,198
701,喜多山,12,263,133,50.57,49,171,47,166,92,17,18,0,"1,059",6,2,17,11.28,12.78,10.15,11.65,16.92,12.78,10.15,8.65,5.64,0,0,56
702,新谷,238,"1,056",510,48.3,156,641,258,"1,221",355,69,19,14,"36,294",55,2,471,9.68,17.84,7.4,10.72,11.57,13.09,10.44,10.72,8.54,50,35.71,372
703,伊予大洲,"1,984","2,272","1,054",46.39,343,"1,302",613,"2,928",980,349,36,87,"693,516",285,31,254,10.32,8.9,8.55,13.95,11.51,12.13,14.17,11.34,9.12,47.13,43.68,"1,713"
704,宇和島,"2,738","3,201","1,423",44.45,319,"1,782","1,100","6,215","1,572",664,42,190,"908,847",796,85,168,6.22,7.16,6.84,10.81,10.53,13.44,18.09,14.13,12.78,62.11,34.21,"4,622"
705,北宇和島,122,"1,755",742,42.28,262,"1,073",418,"1,952",705,235,33,20,"485,911",124,8,249,9.64,13.23,8.73,11.64,12.38,12.78,12.89,11.35,7.36,30,50,"1,018"
706,務田,100,295,141,47.8,39,162,94,227,118,32,27,7,"18,998",21,1,0,8.84,8.16,5.44,11.56,9.86,15.65,15.31,13.61,11.56,28.57,57.14,113
707,伊予宮野下,296,648,291,44.91,93,357,197,"1,138",253,59,23,21,"104,994",64,3,402,10.05,7.11,7.42,13.14,9.27,13.29,16.69,14.53,8.5,33.33,47.62,410
708,二名,26,286,132,46.15,38,168,82,180,110,21,19,1,0,13,0,0,10.76,6.25,5.9,13.54,9.03,13.54,19.79,11.11,10.07,0,100,37
709,大内,30,245,117,47.76,34,131,87,281,95,19,20,3,"1,811",12,0,64,6.77,10.36,4.38,9.56,9.56,13.55,16.33,18.73,10.76,0,100,75
710,深田,14,276,130,47.1,23,139,114,272,120,40,33,1,0,8,0,80,3.99,7.97,5.8,5.43,7.97,11.96,19.57,22.1,15.22,0,0,36
711,近永,388,"1,023",458,44.77,160,556,309,"1,555",426,129,30,42,"371,497",118,8,432,9.85,10.05,4.78,12.1,12.49,12.29,15.22,12.2,11.02,40.48,45.24,712
712,出目,36,504,249,49.4,59,294,151,581,170,56,33,6,"54,186",30,0,0,9.11,6.73,5.94,12.67,10.89,13.47,19.6,12.28,9.31,33.33,33.33,310
713,松丸,124,673,310,46.06,94,364,215,879,284,94,33,23,"122,369",80,4,58,9.79,8.01,5.34,12.76,9.64,14.24,15.43,13.35,11.42,47.83,43.48,517
714,吉野生,18,273,131,47.99,27,124,120,254,112,31,28,9,"8,861",30,0,17,7.38,5.54,2.95,8.12,7.38,14.76,18.82,21.77,13.28,33.33,55.56,66
715,真土,18,142,66,46.48,9,72,60,116,59,9,15,0,0,8,0,0,3.55,7.8,2.13,7.09,9.93,14.89,17.73,23.4,13.48,0,0,36
716,守谷,"47,200","3,851","1,976",51.31,622,"2,748",450,"1,375","1,680",554,33,23,"269,342",104,6,37,13.4,5.5,13.74,28.64,13.35,8.22,9.58,4.84,2.72,52.17,39.13,658
717,みらい平,"8,500","3,073","1,597",51.97,540,"2,307",217,243,"1,423",494,35,4,"66,452",15,1,0,16.19,3.13,16.42,33.4,12.08,7.18,7.84,2.51,1.24,0,75,149
718,みどりの,"6,700","1,565",855,54.63,225,"1,181",106,565,786,371,47,1,0,16,3,0,12.57,4.76,17,31.81,13.69,8.93,7.21,2.78,1.26,0,100,503
719,万博記念公園,"4,900","1,731",876,50.61,308,"1,315",88,89,760,236,31,0,0,3,0,0,15.86,4.8,16.62,32.36,11.82,9.13,6.2,2.11,1.11,0,0,17
720,研究学園,"12,200","1,998","1,006",50.35,400,"1,446",87,38,882,287,33,0,0,1,0,0,16.66,7.55,12.52,30.01,18.73,7.66,3.88,1.97,1.03,0,0,38
721,つくば,"34,300","4,097","2,228",54.38,926,"2,980",130,"6,289","1,738",634,36,99,"3,047,896",260,42,681,16.08,12.71,6.64,20.27,25.87,12.79,3.67,1.12,0.84,83.84,13.13,"4,567"
722,古河,"27,596","5,432","2,671",49.17,568,"3,399","1,451","6,490","2,319",772,33,193,"1,145,650",600,40,691,6.72,7.86,9.03,12.52,14.58,14.25,15.01,12.11,7.92,47.15,47.67,"3,764"
723,取手,"55,802","4,051","2,026",50.01,475,"2,759",808,"6,126","1,849",682,37,100,"886,675",478,39,589,8.07,7.62,11.61,17.97,15.32,11.46,15,8.56,4.4,55,43,"4,198"
724,藤代,"13,602","3,906","1,888",48.34,418,"2,546",942,"2,603","1,617",419,26,43,"439,221",199,14,7,7.27,7.53,10.3,14.52,11.58,13.52,20.59,9.96,4.71,44.19,46.51,"1,171"
725,佐貫,"27,666","4,418","2,258",51.11,482,"3,056",798,"3,277","2,050",840,41,37,"585,785",245,19,0,7.31,8.67,13.47,15.91,14.23,13.77,15.79,7.59,3.27,43.24,54.05,"1,987"
726,牛久,"27,652","3,844","1,973",51.33,467,"2,538",838,"4,411","1,722",622,36,80,"1,195,614",384,28,87,8.46,7.89,11.33,15.86,13.28,12.6,16.56,9.5,4.53,48.75,46.25,"2,980"
727,ひたち野うしく,"12,878","4,409","2,255",51.15,967,"3,183",259,"1,251","1,901",630,33,11,"333,232",54,4,84,17.58,7.3,11.82,28.96,17.35,7.64,5.85,2.65,0.84,45.45,45.45,464
728,荒川沖,"16,782","3,617","1,803",49.85,412,"2,334",853,"3,729","1,662",668,40,79,"1,309,564",260,16,264,7.92,7.28,10.03,15.64,14.92,12.56,14.73,10.28,6.64,45.57,41.77,"2,248"
729,土浦,"32,472","3,179","1,607",50.55,375,"2,075",666,"8,871","1,493",617,41,185,"1,557,177",788,62,28,8.34,7.67,9.21,17.2,15.85,13.12,13.47,9.18,5.97,65.95,31.89,"7,847"
730,神立,"10,990","2,954","1,509",51.08,421,"1,964",551,"2,348","1,248",442,35,39,"413,469",229,15,0,9.7,9.67,11.07,16.24,14.74,11.95,13.89,7.46,5.28,41.03,46.15,"1,420"
731,高浜,"2,314",587,277,47.19,67,360,163,511,220,50,23,5,"13,692",39,2,153,7.28,7.28,10.49,14.72,9.98,13.03,19.12,12.52,5.58,40,60,115
732,石岡,"11,652","2,727","1,322",48.48,262,"1,597",822,"3,964","1,135",409,36,75,"396,538",306,28,687,5.82,8.8,8.95,11.64,12.5,13.35,15.81,11.9,11.23,48,46.67,"2,243"
733,羽鳥,"4,686","1,898",956,50.37,293,"1,239",342,"1,317",750,223,30,18,"161,239",96,4,232,11.21,9.45,13.83,16.55,14.1,11.05,11.27,7.96,4.59,61.11,38.89,557
734,岩間,"2,732","2,105","1,063",50.5,275,"1,285",536,"1,780",821,235,29,34,"150,174",135,5,326,8.4,9.98,8.69,13.7,13.17,13.27,14.65,12.08,6.06,44.12,38.24,679
735,友部,"7,272","2,081","1,024",49.21,250,"1,300",523,"1,881",865,307,35,46,"397,617",198,13,0,7.47,9.64,10.99,12.19,13.06,13.98,13.25,11.28,8.14,45.65,45.65,"1,125"
736,内原,"5,206","1,652",801,48.49,210,"1,073",360,"1,464",689,229,33,32,"506,351",102,6,1,8.94,8.21,12.59,15.94,11.86,12.23,13.81,10.52,5.9,71.88,21.88,926
737,赤塚,"11,788","3,810","1,809",47.48,517,"2,471",795,"3,499","1,700",573,34,48,"1,066,883",184,10,100,9.75,8.06,9.94,16.26,16.02,11.74,13.03,9.94,5.26,45.83,47.92,"2,144"
738,偕楽園,2,"1,044",493,47.22,102,597,332,927,495,184,37,11,"89,101",64,6,21,7.28,6.41,8.06,12.23,11.07,14.47,16.99,13.3,10.19,72.73,27.27,463
739,水戸,"58,080","3,054","1,557",50.98,466,"2,047",415,"14,155","1,546",745,48,177,"2,709,377",769,77,"1,869",11.33,8.16,8.23,19.05,21.24,12.63,9.01,6.83,3.52,67.8,31.07,"11,573"
740,勝田,"25,024","2,395","1,229",51.32,291,"1,612",456,"5,615","1,169",513,44,79,"786,623",427,41,134,8.57,7.56,9.38,18.25,17.83,12.27,12.1,8.28,5.77,56.96,35.44,"4,806"
741,佐和,"7,632","2,437","1,233",50.59,403,"1,604",398,"1,820",977,295,30,34,"217,709",138,8,13,11.65,9.82,10.36,18.47,15.81,11.23,11.52,6.53,4.62,32.35,55.88,961
742,東海,"9,230","2,906","1,509",51.93,553,"1,907",439,"2,903","1,222",399,33,54,"1,098,052",185,13,99,13.91,9.39,9.39,21.91,16.94,9.04,9.01,6.49,3.93,51.85,40.74,"1,779"
743,大甕,"19,036","2,726","1,426",52.31,284,"1,747",650,"5,952","1,271",633,50,39,"193,520",190,19,"2,422",7.31,7.42,12.79,13.88,13.61,13.09,15.11,10.41,6.38,46.15,43.59,"2,404"
744,常陸多賀,"14,120","2,199","1,105",50.25,256,"1,348",590,"3,926",986,370,38,81,"469,486",333,23,113,7.2,8.25,8.71,13.73,13.95,12.68,15.73,12.59,7.16,56.79,34.57,"2,894"
745,日立,"23,302","1,182",607,51.35,108,738,334,"5,773",573,253,44,77,"780,331",335,39,0,6.7,5.34,8.82,12.81,14.16,15.86,15.61,12.38,8.31,68.83,25.97,"5,310"
746,小木津,"5,396","2,730","1,347",49.34,391,"1,733",605,"1,835","1,053",228,22,26,"167,044",107,6,0,9.05,10.4,9.45,13.85,15.75,12.27,13.41,10.84,4.98,53.85,38.46,705
747,十王,"6,302","2,450","1,180",48.16,396,"1,575",478,"1,621",918,202,22,23,"172,503",109,6,53,11.18,9.55,8.86,16.49,13.51,13.02,13.84,8.41,5.14,39.13,56.52,573
748,高萩,"6,234","2,593","1,272",49.06,285,"1,551",757,"3,696","1,116",402,36,117,"383,735",442,26,404,7.18,7.48,9.38,11.88,11.84,14.66,15.51,12.46,9.61,57.26,33.33,"2,182"
749,南中郷,"1,276",546,262,47.99,44,322,179,603,214,57,27,10,"93,147",41,2,71,5.16,6.81,8.66,11.05,9.94,16.57,19.34,12.15,10.31,20,50,240
750,磯原,"4,126","1,314",663,50.46,169,760,372,"2,023",531,189,36,52,"221,841",205,18,297,9.31,7.46,9.85,13.54,11.77,12.85,12.23,9.69,13.31,50,42.31,"1,233"
751,大津港,"2,088","1,491",727,48.76,206,927,353,"1,190",569,150,26,20,"100,429",99,8,69,9.15,9.22,12.58,11.31,12.18,14.6,12.92,9.69,8.34,35,50,544
752,水戸,"56,082","3,054","1,557",50.98,466,"2,047",415,"14,155","1,546",745,48,177,"2,709,377",769,77,"1,869",11.33,8.16,8.23,19.05,21.24,12.63,9.01,6.83,3.52,67.8,31.07,"11,573"
753,常陸青柳,236,"1,032",503,48.74,117,629,281,"1,151",418,120,29,9,"126,488",51,4,14,6.71,9.34,8.75,11.38,13.81,12.45,18.58,12.94,6.03,33.33,44.44,721
754,常陸津田,482,"1,259",614,48.77,162,704,393,587,503,129,26,4,"8,932",17,2,0,8.49,8.02,6.03,12.78,14.84,10.56,17.86,16.43,5,25,0,81
755,後台,"1,140",704,344,48.86,119,401,185,401,250,45,18,9,"54,599",30,3,0,10.81,10.24,6.26,13.37,14.79,11.24,15.79,11.95,5.55,11.11,55.56,113
756,下菅谷,344,"1,009",491,48.66,127,630,252,916,399,87,22,8,"57,881",31,3,327,8.71,6.73,10.69,15.45,10.3,14.26,15.74,11.49,6.63,37.5,25,178
757,中菅谷,582,"2,708","1,338",49.41,462,"1,865",381,"1,483","1,052",247,23,12,"79,547",65,1,254,11.9,10.01,11.71,18.21,13.11,13.37,12.93,5.95,2.81,33.33,58.33,334
758,上菅谷,"1,320","2,238","1,088",48.61,392,"1,355",491,"1,854",842,178,21,21,"78,737",93,7,4,11.98,9.57,9.52,16.9,13.23,10.46,12.61,9.7,6.03,52.38,42.86,991
759,常陸鴻巣,374,573,269,46.95,109,324,139,337,189,28,15,4,"8,561",14,0,0,11.03,11.91,8.93,10.33,11.91,14.89,11.73,11.03,8.23,0,75,83
760,瓜連,630,"1,176",561,47.7,138,694,344,"1,164",432,85,20,18,"65,578",80,5,287,7.4,9.01,8.25,11.22,13.1,13.69,15.56,12.33,9.44,55.56,27.78,368
761,静,558,771,372,48.25,120,458,194,484,251,39,16,9,"57,875",27,2,0,8.94,12.82,6.74,12.44,12.56,12.56,15.28,11.01,7.64,44.44,33.33,170
762,常陸大宮,"2,138","1,820",877,48.19,210,"1,036",570,"2,342",695,216,31,59,"381,898",204,14,61,7.11,9.15,9.2,11.4,12.4,13.06,12.29,12.95,12.45,55.93,37.29,"1,485"
763,玉川村,426,237,121,51.05,28,135,76,665,91,23,25,4,"4,680",17,0,1,4.6,11.72,10.88,6.69,10.04,18.83,11.72,15.9,9.62,25,50,555
764,野上原,486,400,186,46.5,29,241,134,434,141,26,18,5,"2,720",25,1,157,3.97,7.44,11.66,8.44,10.17,15.38,18.36,13.15,11.41,0,80,88
765,山方宿,278,458,222,48.47,37,262,164,599,173,42,24,27,"206,012",61,2,0,4.78,7.83,6.3,8.48,10.22,17.17,17.17,16.3,11.74,44.44,37.04,390
766,中舟生,102,183,98,53.55,8,109,69,131,74,16,22,4,0,12,2,0,2.15,5.91,6.45,6.45,8.6,22.58,16.67,17.2,13.98,25,25,32
767,下小川,182,125,61,48.8,7,67,53,80,53,14,26,1,0,6,0,0,3.97,2.38,4.76,7.94,6.35,19.05,23.02,17.46,15.08,0,100,12
