index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
7487,原向,6,432,190,43.98,15,153,263,741,169,65,38.46,6,"5,792",18,0,0,2.55,2.78,1.85,5.09,4.17,11.57,20.6,22.69,28.7,16.67,83.33,309
7488,通洞,57,"1,649",764,46.33,115,679,844,"2,079",771,340,44.1,59,"108,214",158,12,138,4.64,4.82,4.33,6.22,7.81,11.59,17.27,21.78,21.54,42.37,49.15,882
7489,足尾,53,"1,795",837,46.63,125,749,921,"1,907",849,376,44.29,61,"105,900",165,14,153,4.57,4.62,4.12,6.12,8.24,12.08,17.59,21.83,20.82,40.98,49.18,762
7490,間藤,157,"1,283",615,47.93,64,583,635,"1,419",685,292,42.63,34,"64,639",110,9,75,3.51,3.66,4.44,5.77,7.87,15.59,19.25,23.38,16.52,29.41,52.94,593
7491,久下田,222,"8,466","4,282",50.58,"1,102","5,419","1,950","7,518","2,839",588,20.71,109,"607,328",435,25,698,8.2,9.24,11.03,13.1,12.31,15.37,13.29,9.95,7.5,46.79,38.53,"3,489"
7492,寺内,106,"4,030","2,030",50.37,517,"2,595",926,"7,271","1,204",196,16.28,26,"101,757",140,7,132,8.1,9.02,10.09,13.61,11.08,16.03,15.09,9.57,7.41,23.08,42.31,"5,465"
7493,真岡,895,"31,323","15,818",50.5,"5,424","20,938","4,961","29,891","11,715","3,143",26.83,449,"5,796,383","1,786",134,"5,530",11.59,10.36,11.58,17.08,14.02,12.69,11.62,6.67,4.4,49.44,40.09,"13,687"
7494,北真岡,194,"21,045","10,483",49.81,"3,342","13,861","3,842","22,210","7,741","2,024",26.15,363,"3,559,367","1,455",102,"4,079",10.59,9.82,11.19,16.17,12.91,13.64,12.4,7.7,5.59,48.76,40.5,"10,684"
7495,西田井,52,"4,637","2,269",48.93,659,"2,948","1,033","3,325","1,362",178,13.07,38,"135,209",154,8,132,9.44,9.96,10.09,12.66,11.08,15.8,14.08,10,6.88,36.84,34.21,"1,302"
7496,北山,79,"5,740","2,853",49.7,738,"3,748","1,247","5,140","1,703",294,17.26,32,"109,403",167,10,576,8.03,9.96,10.21,12.41,12.91,16.66,13.42,9.11,7.29,37.5,40.63,"2,260"
7497,益子,294,"8,582","4,247",49.49,"1,139","5,548","1,881","8,367","2,758",545,19.76,142,"642,544",513,35,"1,273",8.03,10.51,9.42,12.7,13.27,15.5,14.37,9.62,6.58,60.56,32.39,"3,979"
7498,七井,333,"6,061","3,003",49.55,784,"3,920","1,349","5,274","1,994",386,19.36,46,"327,437",285,18,"1,052",8.29,8.89,10.79,12.42,11.7,16.77,14.13,9.88,7.14,47.83,36.96,"1,942"
7499,多田羅,164,"3,322","1,708",51.41,409,"2,260",642,"2,134","1,151",253,21.98,17,"59,509",101,9,223,7.37,10.57,13.5,10.03,13.53,17.64,12.84,8.91,5.62,29.41,52.94,740
7500,市塙,190,"3,162","1,621",51.27,395,"2,025",732,"2,957","1,098",263,23.95,34,"91,070",160,12,700,6.92,10.22,12.12,11.39,13.29,15.8,11.93,10.72,7.61,47.06,41.18,"1,034"
7501,笹原田,7,"1,230",621,50.49,175,760,289,832,379,54,14.25,5,0,39,5,0,8,10.69,8.41,12.08,11.67,15.84,14.61,10.61,8.08,40,40,311
7502,天矢場,18,"1,678",824,49.11,237,"1,050",406,"1,172",527,84,15.94,15,"48,296",72,5,0,7.91,11.03,7.85,11.62,11.86,15.1,16.4,10.62,7.61,40,40,478
7503,茂木,715,"4,541","2,189",48.21,479,"2,630","1,424","5,773","1,600",364,22.75,131,"608,835",410,26,"1,344",6.29,9.18,9.09,10.22,10.57,14.63,14.81,13.17,12.05,45.04,43.51,"2,426"
7504,平城山,"2,656","30,146","14,457",47.96,"4,519","20,002","5,471","21,235","11,012","2,069",18.79,74,"546,310",394,42,"5,897",9.97,10.67,10.61,14.91,13.75,13.09,15.1,7.54,4.36,40.54,47.3,"4,774"
7505,奈良,"34,972","83,153","38,184",45.92,"9,858","53,716","18,279","103,637","37,346","14,362",38.46,"1,194","14,792,403","5,214",617,"16,065",7.62,9.67,12.27,13.86,13.44,12.7,14.97,9.69,5.79,57.45,34.34,"57,012"
7506,郡山,"10,138","39,277","18,483",47.06,"5,220","24,298","9,439","36,322","15,085","3,797",25.17,380,"4,123,691","1,482",110,"4,890",8.63,9.7,10.18,13.57,13.24,12.58,14.63,10.6,6.88,50,43.16,"15,372"
7507,大和小泉,"15,796","34,361","16,537",48.13,"4,325","21,675","7,918","33,825","13,037","2,894",22.2,209,"3,310,234",998,75,"3,400",8.26,9.07,10.73,13.97,12.51,13.13,16.94,10.38,5.04,39.23,42.58,"16,213"
7508,法隆寺,"14,418","29,497","13,856",46.97,"3,776","18,321","7,340","23,533","10,818","2,002",18.51,229,"1,498,644",969,61,"3,776",8.35,9.08,10.03,13.35,12.12,12.9,17.17,11.08,5.93,44.98,41.05,"7,720"
7509,王寺,"48,434","50,304","23,800",47.31,"6,534","31,215","12,356","41,894","19,693","4,816",24.46,375,"4,294,466","1,528",118,"7,536",8.32,9.59,10.05,13.7,12.84,12.23,16.57,10.77,5.93,47.47,42.67,"13,625"
7510,三郷,"4,106","31,632","14,991",47.39,"3,948","20,093","7,495","26,179","12,372","3,146",25.43,203,"1,862,991",931,76,"5,164",7.84,9.5,10.63,13.64,12.69,13.11,16.46,10.27,5.86,42.36,47.78,"8,189"
7511,平城山,"2,656","30,146","14,457",47.96,"4,519","20,002","5,471","21,235","11,012","2,069",18.79,74,"546,310",394,42,"5,897",9.97,10.67,10.61,14.91,13.75,13.09,15.1,7.54,4.36,40.54,47.3,"4,774"
7512,奈良,"34,972","83,153","38,184",45.92,"9,858","53,716","18,279","103,637","37,346","14,362",38.46,"1,194","14,792,403","5,214",617,"16,065",7.62,9.67,12.27,13.86,13.44,12.7,14.97,9.69,5.79,57.45,34.34,"57,012"
7513,奈良,"36,724","83,153","38,184",45.92,"9,858","53,716","18,279","103,637","37,346","14,362",38.46,"1,194","14,792,403","5,214",617,"16,065",7.62,9.67,12.27,13.86,13.44,12.7,14.97,9.69,5.79,57.45,34.34,"57,012"
7514,京終,"1,274","73,054","33,943",46.46,"8,639","46,550","16,874","78,228","32,060","11,772",36.72,974,"9,870,407","3,962",468,"10,664",7.63,9.49,11.72,13.18,13.14,12.87,15.83,10.12,6.02,57.39,34.8,"39,471"
7515,帯解,980,"17,927","8,677",48.4,"2,057","11,076","4,655","21,828","6,680","1,736",25.99,149,"2,038,936",716,41,"1,536",7.45,8.92,11.03,11.82,11.77,13.58,16.91,11.17,7.36,33.56,40.94,"12,453"
7516,櫟本,"1,910","16,398","8,132",49.59,"2,193","10,565","3,488","18,633","6,126","1,995",32.57,134,"856,130",614,39,"2,452",8.21,13.66,13.15,12.49,12.77,11.18,13.03,9.48,6.04,36.57,43.28,"9,643"
7517,天理,"5,370","34,589","17,187",49.69,"4,985","23,501","5,621","37,866","13,576","5,612",41.34,466,"4,035,225","1,714",164,"9,138",9.55,16.25,16.91,13.39,12.24,9.7,10.16,7.47,4.33,51.72,39.91,"17,132"
7518,長柄,"1,180","16,090","7,847",48.77,"2,120","10,132","3,713","14,790","5,533","1,267",22.9,130,"1,100,423",680,37,"1,916",8.02,11.14,11.22,12.21,12.66,13.3,14.54,9.95,6.95,48.46,39.23,"6,309"
7519,柳本,"1,334","13,169","6,205",47.12,"1,506","8,059","3,575","11,733","4,217",724,17.17,112,"271,881",553,19,"1,609",6.86,9.81,9.8,11.43,11.98,13.64,16.39,11.23,8.86,42.86,46.43,"4,180"
7520,巻向,708,"13,710","6,458",47.1,"1,529","8,431","3,731","11,185","4,472",751,16.79,128,"591,599",625,32,"1,136",6.86,9.12,9.91,11.58,11.93,13.67,17.08,11.47,8.39,37.5,47.66,"3,888"
7521,三輪,"1,298","25,598","12,056",47.1,"3,490","16,175","5,807","24,321","9,323","2,097",22.49,418,"3,514,083","1,573",109,"3,471",8.72,10.19,10.59,13.5,13.52,12.82,13.97,10.27,6.42,50.72,40.19,"10,798"
7522,桜井,"4,066","38,119","18,019",47.27,"5,671","24,059","8,226","34,234","13,879","3,148",22.68,494,"4,595,497","1,891",136,"5,208",9.36,11.2,10.58,13.97,13.78,12.24,13.14,9.67,6.08,51.01,39.47,"14,170"
7523,香久山,358,"34,119","16,134",47.29,"4,946","21,625","7,346","26,603","12,505","2,802",22.41,315,"3,947,470","1,254",76,"2,473",9.28,10.78,10.79,14.24,13.44,12.42,13.67,9.46,5.92,51.11,38.41,"10,617"
7524,畝傍,876,"51,499","24,729",48.02,"7,122","33,016","10,483","48,215","20,990","6,494",30.94,500,"7,501,945","2,179",163,"7,702",9.07,10.13,11.43,14.89,14.03,12.11,14.02,9.36,4.97,47.8,43.4,"21,230"
7525,金橋,974,"49,541","23,536",47.51,"6,514","31,830","10,903","39,615","18,891","4,519",23.92,533,"7,076,659","1,908",130,"5,199",7.96,10.84,10.73,12.97,14.04,13.04,15.44,10.15,4.82,56.85,31.33,"15,252"
7526,高田,"5,308","56,723","26,647",46.98,"7,149","36,892","12,650","48,074","21,776","5,429",24.93,672,"5,391,386","2,265",175,"7,305",7.52,10.71,10.66,12.77,14.21,13.6,15.37,10.06,5.09,58.78,33.78,"18,106"
7527,王寺,"49,960","50,304","23,800",47.31,"6,534","31,215","12,356","41,894","19,693","4,816",24.46,375,"4,294,466","1,528",118,"7,536",8.32,9.59,10.05,13.7,12.84,12.23,16.57,10.77,5.93,47.47,42.67,"13,625"
7528,畠田,"3,812","45,145","21,284",47.15,"5,603","28,266","11,245","36,680","16,822","3,385",20.12,265,"2,846,044","1,180",107,"6,593",7.72,9.79,10.18,12.63,12,13.25,17.68,10.76,6,42.64,44.53,"10,801"
7529,志都美,"3,728","42,694","20,463",47.93,"7,393","27,069","8,159","30,923","14,282","2,120",14.84,177,"2,976,049",940,78,"4,823",11.05,11.76,9.25,14.73,14.3,11.98,13.85,7.96,5.12,38.42,42.94,"9,653"
7530,香芝,"3,186","57,438","27,547",47.96,"10,138","36,856","10,071","44,541","20,123","3,647",18.12,331,"4,552,826","1,554",101,"9,078",11.82,11.42,9.94,16.08,14.65,11.29,13.03,7.6,4.18,47.73,38.37,"14,481"
7531,ＪＲ五位堂,"1,444","55,621","26,412",47.49,"8,462","35,886","10,996","38,398","19,882","3,762",18.92,314,"2,880,093","1,463",101,"5,195",9.95,10.91,10.42,14.87,13.86,12.22,14.75,8.52,4.51,47.13,42.68,"12,232"
7532,高田,"4,750","56,723","26,647",46.98,"7,149","36,892","12,650","48,074","21,776","5,429",24.93,672,"5,391,386","2,265",175,"7,305",7.52,10.71,10.66,12.77,14.21,13.6,15.37,10.06,5.09,58.78,33.78,"18,106"
7533,大和新庄,726,"34,403","16,540",48.08,"4,881","22,133","7,383","30,640","12,118","2,312",19.08,255,"2,961,453","1,183",88,"4,757",8.8,10.96,10.61,13.35,13.26,13.06,15.59,9.45,4.92,42.75,44.71,"12,338"
7534,御所,"1,158","22,115","10,498",47.47,"2,430","13,589","6,093","22,603","8,195","1,887",23.03,238,"1,990,287",976,54,"3,087",6.58,9.47,10.58,11.06,12.17,13.65,16.72,12.48,7.29,46.64,42.44,"9,576"
7535,玉手,836,"16,898","7,944",47.01,"1,811","9,878","5,207","18,840","6,071","1,510",24.87,222,"1,178,821",875,42,"2,633",6.37,9.07,9.99,10.59,11.38,12.95,16.77,13.39,9.48,45.95,42.79,"8,188"
7536,掖上,304,"9,197","4,254",46.25,879,"5,160","3,157","9,867","2,887",590,20.44,76,"198,714",359,8,964,5.83,8.1,8.74,9.61,10.23,13.67,17.73,14.16,11.93,15.79,73.68,"4,099"
7537,吉野口,"2,623","3,334","1,529",45.86,251,"1,906","1,169","2,827","1,174",247,21.04,28,"121,045",148,3,178,4.42,7.49,8.45,9.38,9.74,14.86,19.58,15.58,10.5,28.57,50,826
7538,北宇智,380,"3,974","1,901",47.84,484,"2,422",958,"4,631","1,243",218,17.54,27,"102,867",169,15,243,6.65,11.08,10.51,11,13,14.84,13.62,11.65,7.64,22.22,51.85,"2,607"
7539,五条,"3,362","16,686","7,883",47.24,"1,857","10,059","4,770","18,778","6,132","1,399",22.81,330,"1,650,497","1,117",70,"3,985",6.44,10.13,9.55,10.31,12.09,14.35,15.4,13.19,8.52,51.21,39.09,"7,294"
7540,大和二見,432,"13,106","6,159",46.99,"1,344","7,621","4,134","14,520","4,892","1,160",23.71,282,"1,162,712",964,59,"2,481",5.98,9.27,9.07,10.4,11.47,13.53,16.03,14.53,9.72,52.84,39.01,"5,786"
7541,関屋,"5,873","17,746","8,537",48.11,"3,438","10,805","3,411","16,033","5,830",856,14.68,32,"210,068",221,15,"5,554",13.31,10.7,8.77,16.61,13.68,10.43,13.1,7.79,5.61,37.5,50,"4,028"
7542,二上,"7,763","39,680","19,247",48.51,"7,829","24,961","6,662","28,262","13,638","2,300",16.86,200,"2,839,346",945,54,"5,367",13.5,11.26,9.18,17.58,14.36,10.44,12.43,7.55,3.7,45.5,37,"8,793"
7543,近鉄下田,"4,544","54,126","26,053",48.13,"9,393","34,812","9,544","41,915","19,231","3,599",18.71,322,"4,447,069","1,541",93,"8,245",11.68,11.2,10.04,16.23,14.5,11.27,13.44,7.81,3.82,47.52,38.2,"13,991"
7544,五位堂,"25,509","58,597","27,906",47.62,"9,274","38,243","10,779","43,666","20,641","3,607",17.47,352,"3,953,301","1,589",110,"8,242",10.31,11.4,10.43,14.72,14.35,12.47,14.18,7.95,4.18,50.28,39.77,"14,040"
7545,築山,"2,885","56,255","26,407",46.94,"7,940","36,539","11,624","44,330","20,620","4,422",21.45,501,"4,181,942","1,959",147,"7,119",9.04,10.77,10.5,14.21,14.06,12.9,14.45,9.02,5.04,55.69,36.93,"16,042"
7546,大和高田,"15,806","55,353","25,935",46.85,"7,095","35,962","12,283","45,838","21,147","5,217",24.67,623,"4,116,689","2,232",174,"6,430",7.79,10.63,10.64,13.04,14.19,13.42,15.12,10.06,5.12,56.34,36.44,"17,556"
7547,松塚,"1,298","44,782","21,174",47.28,"5,845","29,055","9,621","37,153","17,142","4,232",24.69,544,"6,896,502","1,892",139,"4,624",8.1,10.52,10.77,13.46,13.87,13.47,15.12,9.7,4.98,59.93,28.86,"15,306"
7548,真菅,"4,869","42,639","20,391",47.82,"6,158","27,205","8,773","35,922","16,536","4,326",26.16,384,"6,048,047","1,677",130,"4,366",9.38,10.32,10.67,14.86,13.85,12.11,14.95,9.29,4.56,52.86,34.11,"15,611"
7549,大和八木,"29,379","55,101","26,463",48.03,"7,838","35,304","11,007","50,416","22,339","6,745",30.19,531,"8,433,482","2,238",171,"8,181",9.39,10.13,11.39,15.23,13.94,11.93,14.1,9.18,4.71,48.02,41.81,"21,861"
7550,耳成,"3,586","39,164","18,651",47.62,"5,552","24,961","8,184","30,713","15,083","3,981",26.39,286,"5,773,750","1,251",84,"5,025",9.2,10.41,11.19,14.51,13.68,12.42,13.9,9.31,5.37,49.65,39.51,"10,567"
7551,大福,"1,655","37,495","17,699",47.2,"5,435","23,750","8,118","30,671","13,754","3,116",22.66,450,"4,829,543","1,681",114,"2,809",9.16,10.87,10.68,14.05,13.59,12.44,13.7,9.56,5.95,52.44,38.67,"13,017"
7552,桜井,"17,374","38,149","18,032",47.27,"5,670","24,079","8,236","34,235","13,891","3,151",22.68,495,"4,599,583","1,895",137,"5,183",9.35,11.19,10.58,13.96,13.77,12.24,13.15,9.68,6.08,51.11,39.39,"14,179"
7553,大和朝倉,"2,189","16,815","7,949",47.27,"2,293","10,493","3,971","13,829","6,127","1,191",19.44,171,"968,836",714,37,"2,360",8.65,10.45,9.48,12.98,13.03,13.26,15.21,10.64,6.29,49.71,41.52,"4,699"
7554,長谷寺,"1,041","2,684","1,236",46.05,201,"1,531",954,"2,632","1,012",271,26.78,45,"122,371",175,9,347,4.69,7.6,9.76,8.38,10.66,13.9,17.03,15.95,12.03,33.33,60,951
7555,榛原,"10,555","10,645","5,018",47.14,"1,353","6,634","2,665","10,252","3,669",654,17.83,151,"897,101",542,40,"1,689",8.2,9.83,10.44,11.56,11.07,14.95,16.23,10.38,7.34,49.67,41.06,"4,210"
7556,室生口大野,"1,345","1,858",882,47.47,216,"1,093",549,"1,790",627,112,17.86,15,"13,656",83,8,377,6.67,9.8,7.75,10.23,10.6,15.23,18.35,11.52,9.85,13.33,46.67,545
7557,三本松,187,843,403,47.81,63,455,313,839,302,52,17.22,11,"14,061",47,6,94,4.8,5.4,8.88,8.16,8.64,15.85,21.73,15.97,10.56,27.27,45.45,283
7558,生駒,"47,700","52,444","24,960",47.59,"7,621","33,921","10,544","35,353","21,183","5,953",28.1,332,"5,121,917","1,375",118,"4,084",9.52,9.99,10.45,15.13,14.71,12.34,14.05,8.84,4.97,46.99,41.57,"12,233"
7559,東生駒,"18,135","61,693","29,242",47.4,"8,720","39,157","13,400","44,908","25,012","6,948",27.78,354,"5,224,457","1,442",130,"9,129",9.2,9.77,10.07,14.63,14.39,12.07,14.95,9.69,5.23,47.18,40.96,"12,541"
7560,富雄,"28,456","68,125","31,784",46.66,"9,982","42,693","15,026","53,608","27,053","6,682",24.7,352,"3,139,792","1,312",119,"14,824",9.27,10.63,9.57,13.59,14.93,12.19,14.28,10.09,5.45,51.14,42.33,"12,057"
7561,学園前,"56,257","76,706","35,685",46.52,"10,767","48,615","16,870","55,713","30,574","7,618",24.92,398,"3,908,436","1,601",148,"11,105",8.94,10.33,9.97,13.3,14.67,12.76,14.51,9.91,5.61,49.5,45.98,"14,465"
7562,菖蒲池,"12,150","70,424","32,925",46.75,"9,178","44,705","16,017","52,910","28,756","8,060",28.03,372,"4,513,667","1,476",133,"10,811",8.47,9.68,10.75,13.69,13.63,12.64,15.1,10.09,5.95,51.88,43.28,"14,393"
7563,大和西大寺,"46,345","52,410","24,707",47.14,"6,247","33,683","11,974","41,958","22,200","7,332",33.03,390,"9,122,224","1,487",165,"5,164",7.94,9.04,12.45,14.51,12.44,12.49,15,10.14,6,56.41,33.85,"16,543"
7564,新大宮,"28,670","67,208","31,017",46.15,"8,036","43,906","14,149","88,351","30,013","11,529",38.41,"1,005","12,562,943","4,469",541,"14,931",7.71,9.72,12.84,14.41,13.43,12.55,14.55,9.32,5.46,58.21,33.33,"49,163"
7565,近鉄奈良,"51,147","73,164","33,590",45.91,"8,179","47,182","16,655","93,337","33,104","13,337",40.29,"1,123","11,010,922","4,844",568,"16,740",7.18,9.38,13.12,13.25,13.34,12.6,14.76,9.97,6.4,58.95,34.55,"48,783"
7566,大和西大寺,"46,345","52,410","24,707",47.14,"6,247","33,683","11,974","41,958","22,200","7,332",33.03,390,"9,122,224","1,487",165,"5,164",7.94,9.04,12.45,14.51,12.44,12.49,15,10.14,6,56.41,33.85,"16,543"
7567,尼ケ辻,"5,501","53,480","25,265",47.24,"6,804","33,974","12,202","48,219","22,098","6,790",30.73,454,"11,397,255","1,741",207,"5,400",8.33,9.41,11.66,14.56,12.7,12.21,15.14,10.32,5.68,55.51,33.04,"21,798"
7568,西ノ京,"7,494","49,047","23,098",47.09,"6,327","30,566","11,827","40,031","18,649","4,377",23.47,250,"4,463,215","1,144",104,"5,903",8.12,9.82,10.48,13.51,12.65,12.6,15.84,10.86,6.12,43.2,40.8,"13,991"
7569,九条,"4,907","49,426","23,228",47,"6,447","30,474","12,176","43,496","18,787","4,536",24.14,394,"4,683,208","1,513",119,"7,081",8.31,9.66,9.94,13.27,13.16,12.51,15.49,10.93,6.75,48.98,43.91,"15,973"
7570,近鉄郡山,"18,765","40,111","18,899",47.12,"5,334","24,528","9,970","34,717","15,281","3,556",23.27,363,"3,977,854","1,327",98,"5,773",8.56,9.64,9.66,13.42,13.15,12.49,15.25,11.13,6.71,51.79,41.87,"12,465"
7571,筒井,"7,192","25,692","12,347",48.06,"3,399","15,931","5,992","30,681","9,625","2,282",23.71,166,"2,988,667",946,70,"2,233",8.78,9.19,10.86,14.25,12.46,12.39,15.89,10.17,6.01,39.76,37.95,"17,968"
7572,平端,"4,184","20,758","9,912",47.75,"2,943","13,033","4,615","28,948","7,477","1,752",23.43,140,"1,804,544",925,65,"2,150",9.39,9.51,11,14.93,12.46,12.5,14.39,9.08,6.74,42.14,37.86,"18,383"
7573,ファミリー公園前,348,"20,920","9,959",47.61,"2,910","13,006","4,877","25,504","7,542","1,636",21.69,126,"875,474",859,50,"2,739",9.1,9.77,10.41,14.26,12.22,12.59,15.48,9.59,6.58,46.83,38.89,"13,886"
7574,結崎,"4,227","18,555","8,903",47.98,"2,294","11,338","4,869","18,353","6,674","1,263",18.92,147,"1,255,753",788,46,"1,859",7.87,9.3,9.72,12.78,11.47,13.11,18,11.41,6.34,44.9,39.46,"8,005"
7575,石見,"2,622","25,550","12,278",48.05,"3,331","15,926","6,225","22,566","9,008","1,523",16.91,215,"1,711,285",967,55,"3,462",8.26,9.93,9.8,12.92,11.95,13.3,17.51,10.47,5.87,47.91,38.14,"8,194"
7576,田原本,"13,130","27,641","13,236",47.89,"3,896","17,268","6,295","24,970","9,597","1,595",16.62,259,"2,134,198","1,080",73,"3,130",9.3,10.01,10.24,13.72,12.54,12.77,15.9,9.85,5.66,50.97,34.75,"10,361"
7577,笠縫,"2,575","26,975","12,883",47.76,"3,904","16,712","6,100","26,953","9,688","1,939",20.01,270,"2,636,118","1,229",90,"3,191",9.78,9.52,10.55,14.37,12.33,12.23,15.7,9.81,5.72,48.89,34.81,"12,783"
7578,新ノ口,"3,727","47,734","22,951",48.08,"6,964","30,359","9,610","44,071","18,917","5,289",27.96,414,"7,711,191","1,829",147,"6,833",9.73,10.11,11.03,15.47,13.86,11.64,14.37,9.11,4.67,48.07,41.3,"19,509"
7579,大和八木,"29,379","55,101","26,463",48.03,"7,838","35,304","11,007","50,416","22,339","6,745",30.19,531,"8,433,482","2,238",171,"8,181",9.39,10.13,11.39,15.23,13.94,11.93,14.1,9.18,4.71,48.02,41.81,"21,861"
7580,八木西口,"5,158","51,936","24,959",48.06,"7,255","33,328","10,428","48,446","21,188","6,577",31.04,503,"7,905,285","2,186",165,"7,453",9.18,10.09,11.59,15.06,13.97,12.02,14.02,9.24,4.83,47.91,42.54,"21,680"
7581,畝傍御陵前,"3,686","38,096","18,127",47.58,"4,766","24,241","8,460","36,492","15,534","4,956",31.9,412,"2,560,396","1,705",113,"6,229",8.17,9.73,11.67,13.93,13.05,12.84,14.94,9.87,5.8,46.12,45.63,"15,820"
7582,橿原神宮前,"18,551","39,269","18,647",47.49,"5,146","25,010","8,665","30,666","15,466","4,203",27.18,257,"1,755,820","1,194",84,"5,449",8.44,10.13,10.92,13.81,13,12.83,15.94,9.8,5.14,41.25,49.81,"10,183"
7583,平端,"4,184","20,758","9,912",47.75,"2,943","13,033","4,615","28,948","7,477","1,752",23.43,140,"1,804,544",925,65,"2,150",9.39,9.51,11,14.93,12.46,12.5,14.39,9.08,6.74,42.14,37.86,"18,383"
7584,二階堂,"3,581","19,775","9,489",47.98,"3,043","12,554","4,040","21,177","7,178","1,653",23.03,125,"1,570,193",785,55,"3,153",9.94,10.61,10.74,14.94,13.63,12.11,13.94,8.76,5.32,40.8,40,"10,160"
7585,前栽,"3,981","33,271","16,152",48.55,"5,168","22,107","5,567","29,864","13,050","4,641",35.56,386,"3,759,740","1,533",138,"4,621",10.3,12.59,15.26,14.94,13.28,10.49,11.37,7.43,4.32,49.22,41.45,"13,622"
7586,天理,"10,089","34,662","17,231",49.71,"4,971","23,536","5,663","38,348","13,613","5,627",41.34,472,"4,031,023","1,731",164,"9,205",9.5,16.19,16.91,13.35,12.25,9.73,10.19,7.51,4.37,51.48,40.25,"17,495"
7587,生駒,"47,700","52,444","24,960",47.59,"7,621","33,921","10,544","35,353","21,183","5,953",28.1,332,"5,121,917","1,375",118,"4,084",9.52,9.99,10.45,15.13,14.71,12.34,14.05,8.84,4.97,46.99,41.57,"12,233"
7588,菜畑,"3,761","56,893","27,025",47.5,"8,095","36,212","12,180","42,870","23,196","6,599",28.45,315,"4,529,653","1,354",122,"9,748",9.29,9.73,10.12,14.9,14.41,12.02,14.82,9.62,5.08,46.67,41.9,"11,717"
7589,一分,"5,444","44,049","21,089",47.88,"6,889","28,124","8,817","32,691","16,745","3,835",22.9,168,"1,994,412",832,71,"9,759",10.22,10.51,9.8,15.13,14.69,11.84,14.25,8.67,4.88,44.64,44.64,"6,587"
7590,南生駒,"5,071","29,644","14,299",48.24,"4,770","18,940","5,855","18,908","10,685","1,894",17.73,82,"1,100,305",419,30,"3,855",10.6,10.66,9.75,14.83,14.05,12.08,15.15,8.32,4.56,37.8,46.34,"3,820"
7591,萩の台,"2,927","24,458","11,745",48.02,"3,982","15,491","4,941","16,191","8,720","1,406",16.12,74,"912,746",375,24,"3,147",10.7,10.5,9.47,14.55,14.28,12.02,15.31,8.41,4.76,40.54,47.3,"3,647"
7592,東山,"3,566","17,776","8,427",47.41,"2,399","11,099","4,250","11,988","6,476","1,014",15.66,63,"753,738",327,15,"1,608",8.85,9.17,9.6,13.25,12.7,12.92,17.88,10.1,5.53,44.44,46.03,"3,125"
7593,元山上口,"1,856","17,096","8,127",47.54,"2,142","10,458","4,490","11,668","6,186",863,13.95,62,"374,183",326,14,"1,400",7.96,8.92,8.92,12.08,11.87,13.44,19.7,11.44,5.66,43.55,50,"2,805"
7594,平群,"3,100","16,491","7,789",47.23,"1,926","9,821","4,740","12,262","6,010",925,15.39,80,"798,320",426,20,"1,478",7.32,8.89,8.6,11.52,11.43,12.78,20.45,12.51,6.51,45,46.25,"3,148"
7595,竜田川,"2,147","28,516","13,440",47.13,"3,650","17,290","7,529","20,514","10,648","2,056",19.31,158,"2,038,787",740,44,"1,991",8.11,9.55,9.28,12.57,12.27,12.37,18.19,11.32,6.34,46.2,44.3,"5,980"
7596,勢野北口,"1,819","42,388","19,922",47,"5,459","25,980","10,798","33,995","16,371","3,949",24.12,298,"3,335,911","1,257",97,"4,769",8.29,9.39,9.69,13.45,12.84,12.03,16.97,10.97,6.36,47.99,42.62,"11,243"
7597,信貴山下,"3,031","42,964","20,222",47.07,"5,559","26,499","10,710","35,210","16,832","4,305",25.58,278,"2,942,324","1,208",98,"6,047",8.46,9.24,10.07,13.99,12.68,12.02,16.44,10.81,6.3,46.4,44.6,"11,270"
7598,王寺,"10,055","50,262","23,781",47.31,"6,541","31,185","12,333","41,762","19,647","4,827",24.57,365,"4,194,162","1,497",117,"7,556",8.35,9.57,10.06,13.77,12.8,12.21,16.54,10.73,5.96,47.4,43.01,"13,513"
7599,新王寺,"7,183","50,024","23,664",47.31,"6,499","31,019","12,313","41,697","19,593","4,770",24.35,379,"4,317,899","1,538",118,"7,457",8.31,9.61,10.02,13.64,12.9,12.2,16.6,10.81,5.92,47.76,42.74,"13,592"
7600,大輪田,"2,428","47,020","21,991",46.77,"5,906","28,926","12,086","40,451","18,161","3,926",21.62,382,"4,177,670","1,502",128,"7,154",7.97,9.27,9.84,13.18,12.21,12.46,17.74,11.21,6.11,50.26,39.53,"13,117"
7601,佐味田川,"1,705","35,026","16,431",46.91,"4,304","21,381","9,325","27,976","13,027","2,382",18.29,222,"2,091,575",920,73,"5,112",7.72,9.09,9.47,12.51,11.92,12.59,19.03,11.45,6.2,47.75,42.34,"7,487"
