index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
734,岩間,"2,732","10,141","5,013",49.43,"1,331","6,171","2,598","8,345","3,576",738,20.64,99,"472,968",460,22,"1,222",8.41,10.01,8.88,12.46,12.84,13.83,15.46,11.37,6.74,45.45,37.37,"3,129"
735,友部,"7,272","16,334","7,996",48.95,"2,195","10,504","3,574","15,270","6,234","1,677",26.9,152,"1,276,908",772,48,"2,971",8.54,10.22,10.54,13.8,12.89,13.79,14.75,9.64,5.84,40.79,49.34,"6,135"
736,内原,"5,206","8,733","4,320",49.47,"1,233","5,460","2,035","9,459","2,916",664,22.77,158,"2,526,840",473,45,974,9.19,9.14,9.82,14.48,12.09,13.98,14.41,9.82,7.07,68.99,25.95,"5,429"
737,赤塚,"11,788","48,337","23,162",47.92,"6,985","30,147","10,547","37,010","20,578","6,834",33.21,331,"4,694,840","1,579",109,"4,748",9.56,9.79,9.92,15.48,13.77,11.98,13.83,9.72,5.95,43.81,43.2,"14,467"
738,偕楽園,2,"46,938","22,810",48.6,"6,580","29,703","9,710","82,421","21,567","8,617",39.95,737,"9,272,976","4,458",421,"16,870",9.23,9.81,9.87,14.83,15.43,13.07,12.44,9.11,6.22,58.34,36.77,"49,287"
739,水戸,"58,080","43,207","21,499",49.76,"5,645","27,696","8,908","81,659","20,213","8,343",41.28,812,"10,744,315","4,671",427,"10,566",8.87,8.63,10.08,15.35,15.6,13.32,12.85,9.27,6.03,57.14,37.81,"56,422"
740,勝田,"25,024","39,687","20,707",52.18,"6,076","26,503","6,822","47,505","16,788","5,930",35.32,349,"4,370,992","2,013",189,"5,623",10.21,10.08,11.65,17.09,15.85,11.39,11.78,7.86,4.09,51,36.96,"27,734"
741,佐和,"7,632","27,150","13,660",50.31,"4,873","17,613","4,406","21,665","10,348","2,523",24.38,151,"2,669,754",729,54,"3,772",11.65,11.31,9.4,17.78,15.69,11.14,12.5,7.19,3.34,28.48,42.38,"8,751"
742,東海,"9,230","25,214","12,765",50.63,"4,558","15,797","4,799","19,802","9,578","2,390",24.95,175,"2,484,878",788,66,"3,306",12.35,10.26,9.18,17.78,15.39,10.06,12.27,8.19,4.51,42.29,45.14,"7,019"
743,大甕,"19,036","33,379","16,806",50.35,"4,459","20,353","8,420","39,311","13,453","4,127",30.68,251,"2,222,135","1,233",84,"7,709",8.46,9.37,9.84,13.41,14.05,12.17,15.04,11.62,6.04,41.04,46.22,"17,322"
744,常陸多賀,"14,120","34,947","17,618",50.41,"4,842","21,853","8,119","40,133","14,908","5,096",34.18,386,"4,079,470","2,028",126,"4,073",8.84,9.74,10.44,14.34,14,11.78,14.34,10.47,6.06,47.67,40.41,"21,609"
745,日立,"23,302","22,692","11,309",49.84,"2,823","13,879","5,893","43,270","10,234","3,908",38.19,460,"3,260,419","2,219",181,"5,221",8.41,8.16,9.43,13.78,13.17,13.28,14.62,11.44,7.72,60.43,33.91,"28,264"
746,小木津,"5,396","26,498","13,052",49.26,"3,964","16,360","6,120","22,407","9,830","2,028",20.63,130,"1,498,420",614,34,"2,161",9.26,11.05,9.66,13,14.24,12.58,14.55,10.44,5.23,46.15,38.46,"8,459"
747,十王,"6,302","17,030","8,363",49.11,"3,069","10,642","3,322","15,088","5,961",987,16.56,88,"913,579",457,27,"2,541",12.09,10.3,8.24,16.28,13.35,12.93,13.86,8.14,4.81,42.05,46.59,"5,792"
748,高萩,"6,234","16,259","7,949",48.89,"2,111","10,277","3,867","15,738","6,476","1,799",27.78,276,"2,341,777","1,029",68,"1,888",8.1,9.35,10.56,12.44,12.12,15.14,15.44,10.32,6.53,48.55,37.32,"6,967"
749,南中郷,"1,276","6,617","3,264",49.33,751,"4,209","1,646","4,519","2,419",396,16.37,34,"257,059",174,10,419,6.74,9.41,7.96,10.84,12.17,16.97,19.92,10.19,5.81,20.59,41.18,"1,306"
750,磯原,"4,126","10,414","5,224",50.16,"1,567","6,397","2,397","13,311","3,977","1,096",27.56,153,"1,211,143",692,50,"2,112",9.78,10.17,10.08,13.6,12.38,13.98,12.25,9.32,8.45,47.06,42.48,"7,151"
751,大津港,"2,088","9,947","4,842",48.68,"1,157","5,901","2,714","9,977","3,465",729,21.04,122,"1,051,834",559,25,"1,460",7.13,9.57,9.41,9.71,12.4,15.77,15.02,12.64,8.34,37.7,45.9,"4,070"
752,水戸,"56,082","43,207","21,499",49.76,"5,645","27,696","8,908","81,659","20,213","8,343",41.28,812,"10,744,315","4,671",427,"10,566",8.87,8.63,10.08,15.35,15.6,13.32,12.85,9.27,6.03,57.14,37.81,"56,422"
753,常陸青柳,236,"23,188","11,420",49.25,"3,007","14,502","5,233","54,605","10,628","4,281",40.28,535,"8,320,608","2,898",260,"6,351",8.32,9.08,9.16,14.48,15.59,13.17,13.4,10.12,6.67,60.19,33.08,"40,225"
754,常陸津田,482,"15,247","7,467",48.97,"2,267","8,845","4,123","12,867","5,540","1,047",18.9,93,"1,076,706",580,50,777,9.37,10.16,7.22,13.53,13.88,11.33,15.9,12.31,6.29,32.26,40.86,"5,910"
755,後台,"1,140","16,435","8,050",48.98,"2,614","9,640","4,169","13,428","5,870",966,16.46,95,"696,884",523,42,"3,014",9.89,10.49,6.95,14.36,13.86,11.23,16.62,11.26,5.33,31.58,43.16,"3,928"
756,下菅谷,344,"16,602","8,084",48.69,"2,543","10,503","3,552","12,678","6,115","1,147",18.76,133,"1,374,721",606,51,"2,152",9.98,9.83,9.47,15.47,13.47,12.37,15.41,9.33,4.68,44.36,36.84,"4,375"
757,中菅谷,582,"20,405","9,876",48.4,"3,212","13,060","4,132","15,586","7,466","1,398",18.72,165,"2,035,631",726,60,"2,006",10.55,9.65,9.93,15.99,13.39,12.7,13.91,8.63,5.23,44.24,39.39,"6,258"
758,上菅谷,"1,320","17,990","8,739",48.58,"2,860","11,699","3,423","13,507","6,580","1,221",18.56,146,"1,777,796",641,55,"1,556",10.76,9.83,10.2,16.2,13.57,12.98,13.35,8.25,4.86,45.89,40.41,"5,634"
759,常陸鴻巣,374,"4,795","2,282",47.59,586,"2,691","1,523","3,958","1,479",232,15.69,26,"60,027",132,11,579,7.41,8.95,7.77,10.27,10.52,15.45,14.39,12.33,12.91,23.08,53.85,997
760,瓜連,630,"7,516","3,592",47.79,806,"4,606","2,108","5,781","2,462",381,15.48,64,"230,053",280,16,753,6.33,9.49,8.79,9.45,11.47,17.22,15.9,11.16,10.18,37.5,40.63,"1,695"
761,静,558,"6,353","3,068",48.29,719,"3,873","1,766","5,565","2,186",339,15.51,76,"325,371",290,19,753,6.62,9.83,8.46,9.9,11.77,16.49,16.19,11.53,9.2,44.74,35.53,"2,051"
762,常陸大宮,"2,138","11,648","5,731",49.2,"1,633","7,194","2,800","11,398","4,414","1,170",26.51,192,"2,150,541",716,56,"1,696",8.93,10.07,10.19,13.15,13.12,13.38,12.75,10.23,8.18,51.04,34.9,"5,227"
763,玉川村,426,"2,271","1,137",50.07,262,"1,349",655,"2,546",842,190,22.57,18,"6,493",91,3,291,6.7,9.35,9.22,9.26,11.16,17.2,15.35,11.69,10.06,33.33,55.56,"1,309"
764,野上原,486,"3,084","1,489",48.28,356,"1,903",828,"2,128","1,057",194,18.35,21,"53,046",100,6,322,6.9,9.88,9.1,10.04,12.11,17.13,13.6,10.69,10.56,4.76,66.67,511
765,山方宿,278,"2,948","1,412",47.9,288,"1,719",935,"2,997","1,055",199,18.86,68,"371,104",204,6,436,5.58,9.25,7.28,8.61,10.78,18.57,14.25,13.37,12.31,36.76,48.53,"1,220"
766,中舟生,102,"1,694",821,48.47,122,941,621,"1,839",622,130,20.9,32,"83,313",103,6,403,4.45,6.16,7.71,7.77,9.66,18.79,15.65,13.63,16.18,37.5,40.63,555
767,下小川,182,820,402,49.02,57,457,305,925,331,90,27.19,10,"16,316",40,6,0,4.04,5.39,7.34,7.1,9.18,18.97,19.46,14.69,13.83,20,50,488
768,西金,120,885,437,49.38,70,492,312,764,324,77,23.77,17,"39,794",45,5,0,4.11,7.66,7.43,7.2,9.26,18.97,17.49,13.83,14.06,11.76,82.35,326
769,上小川,166,"1,636",793,48.47,131,936,564,"1,617",585,122,20.85,27,"72,775",112,3,300,3.68,10.3,6.93,5.82,11.65,20.17,13.55,14.53,13.37,29.63,55.56,542
770,袋田,164,"2,053","1,013",49.34,200,"1,157",692,"1,859",720,165,22.92,30,"64,149",116,14,74,6.48,6.68,7.7,8.92,9.65,17.75,15.99,14.72,12.09,36.67,53.33,758
771,常陸大子,714,"4,588","2,202",47.99,515,"2,480","1,579","6,382","1,737",501,28.84,137,"771,742",455,22,982,7.24,7.74,7.04,9.42,10.03,15.57,15.39,14.12,13.45,46.72,43.07,"3,328"
772,下野宮,64,"1,367",673,49.23,132,758,496,"1,281",468,91,19.44,24,"27,499",90,8,57,5.19,8.15,5.84,8.72,10.45,16.87,16.29,16.58,11.9,29.17,58.33,488
773,南酒出,116,"5,541","2,654",47.9,637,"3,327","1,578","3,946","1,859",262,14.09,42,"117,463",209,12,145,7.33,8.92,8.16,11.42,11.95,15.03,15.7,11.39,10.11,42.86,33.33,"1,420"
774,額田,136,"4,831","2,377",49.2,569,"2,870","1,388","3,604","1,632",231,14.15,41,"55,727",192,7,542,7.11,9.61,7.85,10.67,11.52,15.6,16.76,11.73,9.16,41.46,41.46,946
775,河合,156,"6,498","3,118",47.98,763,"4,129","1,598","4,715","2,161",287,13.28,36,"53,400",154,7,"1,237",5.92,13.07,8.57,8.26,14.01,17.97,14.21,9.94,8.07,27.78,47.22,867
776,谷河原,80,"10,278","4,936",48.02,"1,200","6,449","2,616","9,382","3,695",750,20.3,95,"459,922",462,30,"1,546",6.57,11.32,9.03,10.31,13.77,15.93,14.02,10.71,8.35,40,45.26,"3,684"
777,常陸太田,"2,436","14,960","7,199",48.12,"1,946","9,041","3,952","16,592","5,523","1,195",21.64,228,"1,997,909",921,63,"3,248",7.99,10.41,8.8,11.53,12.99,14.36,14.37,11.51,8.05,47.81,43.86,"7,154"
778,小田林,192,"22,765","11,437",50.24,"3,300","14,430","4,863","18,559","8,179","1,952",23.87,235,"2,777,996","1,065",90,"2,314",10.05,8.79,10.42,16.14,12.43,12.51,15.15,9.14,5.38,48.09,38.72,"8,328"
779,結城,"4,306","30,053","14,930",49.68,"4,232","18,979","6,715","24,827","10,845","2,544",23.46,365,"3,917,302","1,563",131,"3,474",9.69,8.79,10.31,15.38,12.87,12.65,14.82,9.79,5.71,47.95,38.63,"10,906"
780,東結城,194,"16,749","8,229",49.13,"2,143","10,526","3,999","16,853","6,099","1,554",25.48,264,"2,055,004","1,158",95,"2,933",8.6,8.83,10.25,14.03,12.56,13.72,14.92,10.21,6.88,49.24,37.12,"7,909"
781,川島,"1,552","10,752","5,530",51.43,"1,524","6,993","2,170","10,981","3,998","1,186",29.66,75,"1,306,354",475,37,"1,191",9.3,9.79,11.85,15.63,12.68,12.43,14.66,9.39,4.29,41.33,37.33,"5,935"
782,玉戸,"1,450","13,519","6,781",50.16,"1,917","9,024","2,513","13,752","4,741","1,027",21.66,110,"2,219,974",626,57,"1,124",9.19,10.27,10.35,14.81,13.14,14.22,15.93,8.6,3.49,38.18,40.91,"7,826"
783,下館,"6,772","20,166","9,827",48.73,"2,637","12,457","4,957","24,588","7,657","2,190",28.6,383,"4,287,963","1,682",129,"3,616",8.51,8.88,10.17,13.74,12.41,13.78,14.33,10.41,7.77,49.87,37.6,"13,245"
784,新治,"1,260","8,397","4,123",49.1,"1,127","5,177","2,097","7,269","2,617",402,15.36,79,"617,656",368,24,"1,029",8.38,9.8,9.13,12.57,12.48,13.95,15.7,11.17,6.82,40.51,43.04,"2,627"
785,大和,428,"2,445","1,212",49.57,332,"1,483",643,"2,920",671,70,10.43,17,"54,013",138,11,69,8.18,10.74,9.28,10.54,11.39,15.83,13.75,10.82,9.48,29.41,41.18,"1,837"
786,岩瀬,"2,204","8,190","3,995",48.78,"1,214","5,037","1,928","8,085","2,833",597,21.07,126,"1,196,829",427,29,"1,449",9.36,10.12,9.51,13.56,12.75,13.98,13.45,10.34,6.93,49.21,38.89,"3,555"
787,羽黒,"1,366","4,918","2,393",48.66,653,"3,044","1,213","4,619","1,492",205,13.74,38,"71,467",191,9,"1,348",8.21,10.55,9.2,11.83,12.3,15.29,14.38,10.67,7.57,44.74,39.47,"1,311"
788,福原,324,"2,442","1,222",50.04,336,"1,487",621,"2,198",775,111,14.32,21,"11,023",101,4,439,9.49,9.04,9.78,12.03,10.92,15.22,13.83,10.56,9.12,33.33,57.14,634
789,稲田,400,"3,424","1,648",48.13,350,"2,054","1,024","3,334","1,169",216,18.48,46,"157,635",229,6,431,6.06,9.13,7.93,9.97,12.68,16.3,15.86,13.47,8.6,32.61,52.17,"1,340"
790,笠間,"2,806","12,277","5,882",47.91,"1,601","7,359","3,294","12,124","4,515","1,087",24.08,292,"1,845,832",942,63,"1,990",8.02,9.48,8.5,12.53,12.49,13.82,15.52,11.26,8.38,57.19,35.62,"5,245"
791,宍戸,908,"9,980","4,855",48.65,"1,184","6,353","2,412","9,110","3,699",877,23.71,101,"636,651",548,28,"1,508",7.32,9.55,10.32,12.1,12.13,15.35,15.82,10,7.4,42.57,44.55,"3,747"
792,友部,"7,152","16,334","7,996",48.95,"2,195","10,504","3,574","15,270","6,234","1,677",26.9,152,"1,276,908",772,48,"2,971",8.54,10.22,10.54,13.8,12.89,13.79,14.75,9.64,5.84,40.79,49.34,"6,135"
793,内原,"5,206","8,733","4,320",49.47,"1,233","5,460","2,035","9,459","2,916",664,22.77,158,"2,526,840",473,45,974,9.19,9.14,9.82,14.48,12.09,13.98,14.41,9.82,7.07,68.99,25.95,"5,429"
794,赤塚,"11,788","48,337","23,162",47.92,"6,985","30,147","10,547","37,010","20,578","6,834",33.21,331,"4,694,840","1,579",109,"4,748",9.56,9.79,9.92,15.48,13.77,11.98,13.83,9.72,5.95,43.81,43.2,"14,467"
795,偕楽園,2,"46,938","22,810",48.6,"6,580","29,703","9,710","82,421","21,567","8,617",39.95,737,"9,272,976","4,458",421,"16,870",9.23,9.81,9.87,14.83,15.43,13.07,12.44,9.11,6.22,58.34,36.77,"49,287"
796,水戸,"58,080","43,207","21,499",49.76,"5,645","27,696","8,908","81,659","20,213","8,343",41.28,812,"10,744,315","4,671",427,"10,566",8.87,8.63,10.08,15.35,15.6,13.32,12.85,9.27,6.03,57.14,37.81,"56,422"
797,勝田,"25,024","39,687","20,707",52.18,"6,076","26,503","6,822","47,505","16,788","5,930",35.32,349,"4,370,992","2,013",189,"5,623",10.21,10.08,11.65,17.09,15.85,11.39,11.78,7.86,4.09,51,36.96,"27,734"
798,潮来,786,"11,081","5,404",48.77,"1,311","7,060","2,687","10,547","4,022","1,040",25.86,172,"1,124,767",737,66,"1,472",7.36,9.62,10.24,12.11,12.57,14.9,15.67,10.99,6.54,43.6,44.19,"4,806"
799,延方,370,"5,483","2,720",49.61,625,"3,351","1,485","4,280","1,801",299,16.6,63,"769,077",207,16,726,6.81,9.76,9.4,11.74,12.01,14.05,17.18,12.66,6.39,41.27,41.27,"1,302"
800,鹿島神宮,"2,062","16,603","8,405",50.62,"2,564","10,702","3,256","17,380","6,531","1,936",29.64,223,"2,879,326",888,93,"3,728",10.13,9.59,9.57,15.54,13.1,13.74,15.4,8.29,4.64,52.02,36.77,"8,017"
801,鹿島サッカースタジアム,892,"6,428","3,161",49.18,"1,025","4,318","1,193","5,538","2,206",403,18.27,19,"19,504",145,10,"1,679",9.62,12.65,8.66,14.21,12.01,16.04,14.53,7.46,4.82,31.58,52.63,"1,551"
802,古河,"27,596","44,291","21,727",49.06,"5,012","27,632","11,582","38,499","17,361","4,902",28.24,697,"5,476,434","2,513",180,"4,847",7.12,8.98,10.02,12.53,13.46,13.8,14.94,12.16,6.99,45.91,44.76,"16,433"
803,取手,"11,320","44,095","21,959",49.8,"5,053","28,234","10,653","41,655","18,512","5,310",28.68,343,"2,906,695","1,571",128,"5,009",7.4,8.42,10.43,14.67,13.3,12.12,18.44,10.79,4.44,45.48,48.1,"20,205"
804,西取手,"2,289","41,569","20,606",49.57,"4,565","26,759","10,144","39,661","17,313","4,914",28.38,304,"2,501,274","1,432",114,"4,763",7.15,8.16,10.57,14.34,12.77,12.6,19.1,10.78,4.53,44.08,49.67,"19,246"
805,寺原,"1,941","34,654","17,116",49.39,"3,765","22,270","8,543","33,787","14,036","3,711",26.44,238,"2,013,593","1,075",83,"4,955",7.05,8.19,10.52,13.99,12.39,12.83,19.57,10.71,4.75,44.12,47.9,"15,812"
806,新取手,"2,142","25,799","12,679",49.15,"2,950","16,475","6,346","25,865","9,841","2,231",22.67,117,"932,317",620,41,"4,391",7.17,8.71,9.94,13.39,11.9,13.4,20.25,10.38,4.87,36.75,47.86,"11,567"
807,稲戸井,"1,610","28,993","14,365",49.55,"3,560","19,238","6,167","19,714","10,874","2,244",20.64,216,"2,169,578",862,56,"2,571",7.32,9.73,10.64,13.13,12.18,14.72,19.42,8.82,4.04,43.06,41.67,"6,712"
808,戸頭,"5,150","32,519","16,229",49.91,"4,385","21,770","6,312","21,909","12,188","2,558",20.99,250,"3,224,750",986,70,"2,593",8.28,10.02,10.75,14.24,12.63,14.37,18.05,7.98,3.69,46.4,38.4,"8,171"
809,南守谷,"2,332","39,473","19,830",50.24,"5,730","26,840","6,800","24,653","15,087","3,434",22.76,277,"4,898,353","1,187",87,"3,323",9.52,9.72,11.54,16.61,12.79,13.32,16.06,7.07,3.36,48.74,37.55,"9,087"
810,守谷,"13,922","31,718","16,251",51.24,"5,415","21,701","4,463","22,509","12,222","3,128",25.59,218,"4,141,307","1,086",109,"2,200",12.39,8.83,11.86,21.23,13.81,10.76,12.42,5.86,2.85,45.87,40.37,"12,330"
811,新守谷,"2,228","26,948","13,706",50.86,"4,466","18,680","3,740","22,150","10,100","2,417",23.93,170,"2,452,546",884,82,"2,681",11.54,9.83,12.33,18.37,13.62,12.8,12.97,5.52,3.03,35.88,44.71,"12,402"
812,小絹,"1,937","19,691","9,953",50.55,"3,208","13,577","2,890","14,393","7,117","1,539",21.62,136,"2,842,248",582,38,"1,343",10.8,10.49,12.18,16.41,13.43,13.73,13.87,5.75,3.32,33.09,38.97,"7,345"
813,水海道,"2,961","15,543","7,660",49.28,"1,846","9,941","3,753","16,070","5,724","1,498",26.17,288,"1,859,504",992,66,"2,440",7.3,9.29,11.07,13.29,13.15,13.46,15.26,10.66,6.52,45.83,43.4,"8,080"
814,北水海道,381,"15,617","7,657",49.03,"1,949","9,912","3,755","16,305","5,657","1,476",26.09,269,"1,710,611",974,60,"3,067",7.68,9.57,10.62,13.63,13.31,12.92,15.06,10.66,6.53,46.47,41.26,"7,638"
815,中妻,259,"7,539","3,705",49.14,"1,023","4,839","1,696","5,908","2,431",461,18.96,49,"236,412",324,20,585,8.35,10.34,9.94,14.45,13.09,12.94,15.22,9.82,5.85,26.53,44.9,"2,544"
816,三妻,268,"3,521","1,714",48.68,382,"2,108","1,032","3,630",989,111,11.22,32,"16,840",183,5,684,6.3,9.22,8.65,11.18,10.47,15.69,16.32,11.32,10.84,31.25,50,"1,473"
817,南石下,244,"8,632","4,285",49.64,"1,235","5,497","1,899","7,639","2,859",640,22.39,156,"1,580,618",539,32,751,9.51,9.73,10.14,14.04,12.73,13.65,14.17,10.01,6,41.03,46.79,"3,879"
818,石下,820,"11,010","5,518",50.12,"1,678","7,016","2,305","9,689","3,665",815,22.24,190,"1,902,882",692,41,"1,187",10.03,10.08,10.53,14.5,12.79,13.47,13.5,9.45,5.65,42.11,46.84,"4,717"
819,玉村,76,"6,915","3,451",49.91,"1,005","4,295","1,600","5,726","2,121",373,17.59,83,"571,284",375,15,723,9.28,10.03,9.62,13.42,12.07,14.44,13.96,9.71,7.46,44.58,48.19,"2,421"
820,宗道,235,"7,677","3,811",49.64,"1,169","4,761","1,730","6,035","2,382",409,17.17,60,"516,141",371,21,689,9.88,10.34,8.99,13.45,13.16,14.22,13.02,9.35,7.6,23.33,55,"2,457"
821,下妻,"1,633","16,063","7,953",49.51,"2,391","10,130","3,480","18,228","5,801","1,456",25.1,269,"2,447,572","1,122",75,"3,601",9.62,9.94,10.36,14.85,12.72,13.5,12.91,9.21,6.89,44.98,41.26,"8,839"
822,大宝,88,"8,875","4,470",50.37,"1,302","5,746","1,799","8,803","3,061",737,24.08,83,"668,213",431,31,724,9.74,9.5,11.7,15.42,11.85,14.13,12.8,8.86,6,28.92,54.22,"4,946"
823,騰波ノ江,83,"4,498","2,229",49.56,571,"2,878","1,050","3,343","1,284",155,12.07,24,"5,479",196,8,146,7.83,9.76,9.58,12.56,12.25,15.74,14.45,10.09,7.74,16.67,66.67,"1,291"
824,黒子,195,"6,122","2,934",47.93,746,"3,716","1,635","5,241","1,848",256,13.85,41,"123,284",270,14,755,7.64,9.4,8.77,12.61,11.4,14.61,14.73,11.3,9.53,24.39,51.22,"1,856"
825,大田郷,367,"11,424","5,644",49.4,"1,616","7,429","2,361","9,411","3,826",636,16.62,60,"475,019",393,27,"1,768",8.67,10.29,8.33,13.96,13.2,15.41,16.56,8.84,4.74,30,46.67,"3,321"
826,下館,"1,098","20,087","9,788",48.73,"2,624","12,405","4,943","24,445","7,626","2,182",28.61,383,"4,277,335","1,678",129,"3,552",8.49,8.88,10.16,13.71,12.42,13.78,14.35,10.42,7.79,49.87,37.6,"13,193"
827,佐貫,"2,394","28,754","14,261",49.6,"3,280","18,820","6,497","18,709","11,652","3,243",27.83,166,"1,867,668",909,67,"1,581",7.25,8.85,10.88,13.81,12.56,14.05,18.74,9.58,4.28,45.18,47.59,"6,750"
828,入地,76,"21,315","10,582",49.65,"2,950","14,199","4,068","16,335","7,905","1,787",22.61,151,"3,044,159",654,48,"2,800",8.59,11.06,11.01,13.66,13.57,14.5,15.24,8.03,4.34,39.74,44.37,"6,259"
829,竜ケ崎,"2,330","20,775","10,712",51.56,"2,107","13,493","4,908","26,360","8,539","3,092",36.21,293,"2,784,861","1,201",101,"8,906",6.07,10.25,12.57,12.22,12.19,13.45,17.15,10.6,5.51,48.12,38.23,"10,115"
830,下館,"5,500","20,166","9,827",48.73,"2,637","12,457","4,957","24,588","7,657","2,190",28.6,383,"4,287,963","1,682",129,"3,616",8.51,8.88,10.17,13.74,12.41,13.78,14.33,10.41,7.77,49.87,37.6,"13,245"
831,下館二高前,93,"15,659","7,593",48.49,"1,986","9,462","4,153","18,269","5,640","1,429",25.34,302,"2,451,361","1,319",90,"2,988",8.22,8.69,9.44,12.77,12.15,14.01,14.72,11.4,8.59,50.33,39.07,"9,015"
832,折本,38,"5,824","2,802",48.11,836,"3,572","1,402","4,990","1,695",228,13.45,22,"109,115",181,8,988,8.57,11.03,8.33,12.85,12.01,15.01,13.92,9.95,8.33,27.27,45.45,"1,440"
833,ひぐち,58,"6,356","3,099",48.76,853,"3,935","1,563","5,489","2,002",304,15.18,58,"148,605",280,16,776,7.9,10.61,9.47,11.55,11.85,16.04,13.31,10.84,8.42,44.83,43.1,"2,067"
834,
835,
836,
837,
838,
839,
840,
841,
842,
843,
844,
845,
846,
847,
848,
849,
850,
851,水戸,"3,954","43,207","21,499",49.76,"5,645","27,696","8,908","81,659","20,213","8,343",41.28,812,"10,744,315","4,671",427,"10,566",8.87,8.63,10.08,15.35,15.6,13.32,12.85,9.27,6.03,57.14,37.81,"56,422"
852,東水戸,157,"10,873","5,274",48.51,"1,373","6,672","2,783","9,975","4,130","1,080",26.15,86,"635,144",436,31,"2,184",7.95,9.11,9.21,12.94,12.65,14.11,14.73,11.61,7.7,33.72,47.67,"3,420"
853,常澄,810,"5,052","2,463",48.75,507,"3,124","1,415","4,977","1,514",203,13.41,32,"187,364",200,16,997,5.89,10.27,9.22,10.5,10.62,15.89,17.04,11.71,8.86,34.38,31.25,"1,763"
854,大洗,"2,102","15,670","7,675",48.98,"1,815","9,777","4,030","14,300","5,961","1,702",28.55,305,"1,417,768","1,034",92,"1,348",7.3,8.84,9.81,12.17,12.94,14.93,14.55,11.37,8.08,44.59,48.85,"6,708"
855,涸沼,259,"1,751",916,52.31,220,"1,100",439,"1,696",530,117,22.08,13,0,66,5,146,7.17,9.78,12.97,11.55,11.09,15.87,12,10.01,9.56,46.15,38.46,564
856,鹿島旭,361,"2,566","1,317",51.33,294,"1,746",532,"2,422",818,242,29.58,12,"8,772",72,0,272,7.58,8.83,14.82,14.08,12.06,14.9,11.44,9.84,6.46,41.67,33.33,590
857,徳宿,71,"2,199","1,157",52.61,262,"1,413",519,"1,747",703,217,30.87,11,0,40,1,148,7.71,8.62,13.73,12.4,11.35,15.41,12.13,10.67,7.98,45.45,54.55,325
858,新鉾田,"1,565","8,281","4,021",48.56,"1,093","5,076","2,092","11,206","2,906",681,23.43,178,"1,754,229",654,52,"2,925",8.09,10.01,8.98,12.32,12.67,13.96,14.89,11.1,7.98,52.25,35.39,"4,834"
859,北浦湖畔,36,"2,058","1,039",50.49,207,"1,162",682,"1,458",698,182,26.07,7,"2,785",47,0,64,6.33,7.16,8.67,10.57,9.06,15.39,17.19,14.66,10.96,14.29,71.43,238
860,大洋,244,"3,829","1,956",51.08,429,"2,189","1,227","3,765","1,495",435,29.1,25,"217,279",152,11,436,7.2,7.85,7.9,10.53,9.57,14.4,20.31,14.87,7.36,28,44,"1,416"
861,鹿島灘,219,"4,057","2,003",49.37,437,"2,186","1,434","3,085","1,484",360,24.26,16,0,111,5,155,6.75,7.62,7.07,9.61,10.03,12.69,22.36,15.36,8.5,37.5,37.5,902
862,鹿島大野,278,"7,180","3,537",49.26,754,"3,781","2,636","5,121","2,788",622,22.31,24,"69,535",143,7,833,6.35,7.96,6.61,9.6,9.72,12.14,24.02,17.23,6.37,37.5,45.83,"1,001"
863,長者ケ浜潮騒はまなす公園前,65,"6,801","3,377",49.65,724,"3,707","2,353","4,012","2,661",572,21.5,19,"39,183",133,13,174,6.74,7.62,6.29,10.35,10.04,13.12,23.96,16.26,5.63,47.37,42.11,650
864,荒野台,191,"6,361","3,234",50.84,731,"3,668","1,939","4,294","2,315",451,19.48,19,"76,661",142,12,711,6.89,11.14,5.9,10.86,10.4,13.35,21.49,14.25,5.73,26.32,52.63,783
865,鹿島サッカースタジアム,928,"6,428","3,161",49.18,"1,025","4,318","1,193","5,538","2,206",403,18.27,19,"19,504",145,10,"1,679",9.62,12.65,8.66,14.21,12.01,16.04,14.53,7.46,4.82,31.58,52.63,"1,551"
866,鹿島神宮,"2,062","16,603","8,405",50.62,"2,564","10,702","3,256","17,380","6,531","1,936",29.64,223,"2,879,326",888,93,"3,728",10.13,9.59,9.57,15.54,13.1,13.74,15.4,8.29,4.64,52.02,36.77,"8,017"
867,三石,374,"2,126",981,46.14,166,"1,144",816,"2,230",820,214,26.1,34,"70,329",133,1,218,4.23,7.95,7.85,8.98,10.39,12.69,18.15,17.07,12.69,55.88,35.29,947
868,吉永,958,"3,876","1,799",46.41,551,"2,217","1,109","3,835","1,352",254,18.79,35,"71,848",172,7,422,8.07,10.88,8.59,11.73,11.27,12.61,15.65,12.53,8.66,57.14,31.43,"1,724"
869,和気,"2,722","6,746","3,133",46.44,891,"3,817","2,031","7,238","2,415",544,22.53,108,"834,973",353,26,"1,220",8.34,9.17,8.22,12.41,11.16,11.24,17.1,12.2,10.14,49.07,37.04,"3,004"
