index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
8494,今津,"25,385","152,235","71,868",47.21,"20,897","100,461","29,065","129,469","69,028","26,267",38.05,"1,360","20,773,419","6,289",676,"14,051",9.53,8.67,12.17,17.08,14.63,11.38,13.06,8.71,4.77,53.24,39.19,"64,476"
8495,阪神国道,"4,064","164,630","78,014",47.39,"23,185","109,104","30,261","132,133","74,598","28,380",38.04,"1,365","20,647,826","6,538",696,"13,189",9.86,8.68,12.22,17.58,14.86,11.12,12.68,8.34,4.66,51.58,40.29,"64,319"
8496,西宮北口,"99,642","162,744","77,412",47.57,"24,068","108,178","28,550","130,219","72,744","27,168",37.35,"1,140","16,467,865","5,595",602,"19,063",10.26,9.26,12.32,17.74,15.03,10.74,12.33,7.91,4.41,50.53,40,"56,171"
8497,門戸厄神,"22,584","144,683","68,834",47.58,"22,560","95,249","25,448","121,821","61,766","20,921",33.87,734,"10,541,787","3,399",327,"40,451",10.51,10.54,11.96,16.61,15.14,10.7,12.21,7.99,4.34,48.64,43.05,"31,800"
8498,甲東園,"31,677","120,604","57,397",47.59,"19,113","78,117","22,677","104,038","49,547","15,107",30.49,483,"5,732,002","2,369",219,"38,678",10.35,11.11,11.13,15.52,15.11,10.85,12.77,8.5,4.66,47.83,44.1,"22,196"
8499,仁川,"23,667","98,180","46,714",47.58,"14,771","63,454","19,457","93,508","40,830","12,759",31.25,430,"4,247,424","2,225",205,"36,035",9.75,10.86,11.09,14.96,14.77,11.3,13.5,8.95,4.83,48.37,43.95,"21,888"
8500,小林,"17,296","90,024","41,794",46.43,"11,586","56,130","22,013","69,025","38,339","11,644",30.37,547,"6,316,997","2,588",242,"7,760",8.36,9.18,9.3,14.04,14,12.1,15.89,11.06,6.08,50.09,43.33,"26,398"
8501,逆瀬川,"27,364","98,010","45,119",46.04,"12,397","61,148","24,167","80,910","42,050","13,051",31.04,784,"9,241,562","3,308",343,"10,145",8.23,8.93,9.38,14.06,14,12.14,16.03,11.09,6.14,52.17,40.94,"32,907"
8502,宝塚南口,"12,196","92,116","42,038",45.64,"12,358","57,330","22,195","72,007","38,895","11,433",29.39,761,"8,720,261","3,040",304,"9,188",8.81,9.1,8.86,14.28,14.57,11.92,15.42,10.88,6.18,55.32,39.16,"27,313"
8503,宝塚,"50,301","78,480","35,575",45.33,"11,276","49,454","17,539","57,423","31,976","8,593",26.87,617,"6,128,431","2,365",230,"8,175",9.35,9.87,8.71,14.16,15.35,12.3,14.31,9.94,6,56.89,37.76,"20,290"
8504,夙川,"29,891","149,451","69,277",46.35,"22,264","96,448","29,082","116,311","64,153","20,384",31.77,"1,255","14,474,184","5,481",589,"14,824",10.26,9.03,10.11,16.62,15.59,11.49,12.89,8.74,5.26,54.74,38.41,"47,938"
8505,苦楽園口,"13,570","129,867","60,245",46.39,"19,065","83,355","25,686","99,207","55,411","17,272",31.17,918,"9,692,656","4,105",431,"16,533",9.97,9.45,10.07,16.01,15.7,11.49,13.11,8.96,5.23,54.9,37.36,"35,728"
8506,甲陽園,"11,116","90,873","42,431",46.69,"13,812","57,472","18,278","79,048","37,043","10,326",27.88,456,"4,118,913","1,965",190,"31,789",10.07,10.67,9.54,14.85,15.62,11.42,13.46,9.18,5.17,53.73,41.23,"14,243"
8507,塚口,"52,750","155,991","75,287",48.26,"19,994","101,852","32,990","131,549","70,075","26,739",38.16,"1,050","12,832,700","5,150",551,"19,180",8.65,8.73,11.3,16.58,14.06,11.5,14.66,9.65,4.86,50.76,40.76,"56,692"
8508,稲野,"7,977","141,782","68,144",48.06,"19,046","92,707","29,354","123,963","62,027","22,050",35.55,"1,124","13,185,625","4,900",507,"18,311",9.1,8.78,11.17,16.88,14.27,11.37,14.14,9.29,5,55.87,39.06,"54,839"
8509,新伊丹,"7,147","125,088","60,341",48.24,"17,196","80,767","26,910","109,307","52,233","15,823",30.29,"1,002","12,438,414","4,418",410,"14,392",9.21,8.95,10.43,16.24,14.36,11.45,14.47,9.68,5.21,53.89,39.32,"48,043"
8510,伊丹,"24,635","111,259","54,050",48.58,"15,751","72,125","23,278","100,079","45,274","12,778",28.22,876,"10,485,576","3,850",351,"13,738",9.51,9.16,10.81,16.34,14.32,11.34,14.12,9.37,5.04,50.91,39.38,"45,262"
8511,杭瀬,"9,045","120,491","59,107",49.06,"15,296","75,975","28,372","130,442","54,243","20,839",38.42,"1,024","10,931,958","5,838",503,"14,422",8.64,8.35,10.4,15.14,13.51,12.08,15.11,10.95,5.82,41.7,51.37,"68,802"
8512,大物,"9,373","100,543","49,542",49.27,"10,979","62,912","25,707","114,763","47,604","20,443",42.94,"1,316","9,600,163","6,062",610,"11,104",7.33,7.79,10.54,14.14,13.07,12.61,16.15,11.87,6.5,47.95,47.42,"65,114"
8513,尼崎,"50,385","96,336","47,597",49.41,"10,670","60,207","24,567","109,254","45,236","18,991",41.98,"1,207","8,634,405","5,675",590,"9,983",7.45,7.85,10.32,14.31,13.01,12.47,16.5,11.74,6.36,50.21,44.16,"62,809"
8514,出屋敷,"11,268","97,064","48,276",49.74,"10,443","59,644","25,964","104,623","46,169","19,753",42.78,"1,255","8,679,282","5,519",621,"9,088",7.16,7.63,10.2,14.25,12.76,12.13,16.72,12.46,6.68,51,43.11,"57,070"
8515,尼崎センタープール前,"9,454","105,701","51,862",49.06,"11,811","65,494","27,372","100,852","49,340","20,483",41.51,"1,271","9,158,167","5,282",632,"11,088",7.32,8.38,10.67,14.12,13.02,11.9,16.12,12.11,6.37,51.22,42.56,"48,012"
8516,武庫川,"28,070","125,744","60,551",48.15,"15,457","79,519","29,398","112,006","56,509","21,377",37.83,"1,070","10,782,989","4,530",528,"25,143",8.14,9.04,11.35,14.38,13.48,11.92,15.07,11.07,5.54,49.72,42.99,"39,721"
8517,鳴尾,"24,066","150,681","71,749",47.62,"19,937","96,890","32,100","118,524","66,406","23,883",35.97,"1,104","12,200,653","4,613",524,"28,267",8.9,9.35,11.48,15.02,14.07,11.86,14.24,10.1,4.97,51.54,42.75,"36,878"
8518,甲子園,"54,298","146,927","69,433",47.26,"19,931","95,358","30,023","122,141","65,126","23,850",36.62,"1,140","16,036,165","4,801",538,"28,625",9.2,9.35,11.77,15.68,14.36,11.54,13.65,9.57,4.88,52.28,41.58,"42,585"
8519,久寿川,"4,200","145,700","68,813",47.23,"20,153","94,984","28,866","127,930","65,469","24,661",37.67,"1,236","18,496,018","5,505",606,"25,445",9.5,8.97,11.83,16.46,14.54,11.35,13.3,9.19,4.85,52.27,41.42,"52,966"
8520,今津,"32,153","149,576","70,639",47.23,"20,592","98,487","28,721","127,773","67,651","25,600",37.84,"1,329","20,419,555","6,098",657,"14,606",9.54,8.71,12.09,16.98,14.63,11.39,13.1,8.79,4.78,53.35,39.2,"63,051"
8521,
8522,西宮,"43,201","143,122","66,996",46.81,"20,353","94,021","27,256","118,224","64,073","23,243",36.28,"1,212","17,137,174","5,703",601,"12,815",9.96,8.52,11.42,17.5,14.94,11.25,12.76,8.61,5.03,52.56,39.19,"55,921"
8523,香櫨園,"9,678","138,039","64,042",46.39,"20,082","89,520","27,235","113,252","59,811","19,663",32.88,"1,266","15,975,211","5,546",592,"11,901",10.04,8.71,10.47,16.76,15.27,11.59,13.01,8.72,5.44,54.19,39.02,"52,196"
8524,打出,"14,766","137,640","63,182",45.9,"19,397","88,650","28,807","97,543","58,818","17,800",30.26,"1,011","10,173,579","4,203",423,"13,227",9.6,8.7,9.77,15.61,15.35,12.22,13.78,9.28,5.7,56.28,39.07,"33,312"
8525,芦屋,"26,870","135,855","62,805",46.23,"18,760","87,820","28,786","101,772","58,974","18,815",31.9,929,"11,186,283","4,214",431,"15,158",9.4,8.67,10.2,15.5,15,12.19,13.94,9.51,5.59,51.13,42.84,"35,929"
8526,深江,"16,561","129,838","60,561",46.64,"17,898","85,828","25,526","106,859","58,159","21,164",36.39,"1,021","11,853,747","4,782",490,"18,378",9.29,9.15,11.41,15.95,14.93,12.02,13.34,8.79,5.12,51.03,42.61,"41,978"
8527,青木,"14,431","132,613","62,594",47.2,"18,528","87,886","25,543","112,002","60,084","22,916",38.14,909,"12,506,140","4,733",456,"17,394",9.33,9.43,11.67,15.98,15.1,11.8,13.09,8.65,4.97,48.18,43.56,"47,250"
8528,魚崎,"26,865","120,477","56,947",47.27,"16,578","79,642","23,568","104,960","55,650","22,294",40.06,977,"14,451,619","4,826",461,"15,158",9.21,9.24,11.66,15.94,15.15,11.83,13.06,8.63,5.29,48.41,43.3,"47,420"
8529,住吉,"2,910","128,551","60,797",47.29,"17,698","84,669","25,315","109,078","59,689","24,234",40.6,"1,025","12,599,514","5,111",507,"15,830",9.14,9.35,11.68,15.9,15.22,11.71,12.82,8.76,5.42,48.1,43.71,"48,185"
8530,御影,"25,073","137,250","64,918",47.3,"18,456","90,080","27,597","116,940","64,556","26,995",41.82,"1,124","13,354,234","5,526",574,"18,997",8.93,9.31,11.94,15.6,15.1,11.71,12.77,9,5.63,48.13,44.13,"49,952"
8531,石屋川,"6,221","129,941","61,518",47.34,"16,533","84,898","27,217","112,295","62,818","27,805",44.26,"1,196","13,588,180","5,875",627,"16,643",8.59,8.84,12.52,15.71,14.5,11.57,12.91,9.37,6,47.41,43.9,"50,666"
8532,新在家,"10,175","127,095","60,414",47.53,"15,417","82,875","27,354","110,204","63,084","29,531",46.81,"1,455","13,960,207","6,550",700,"15,843",8.21,8.67,13.27,15.87,13.82,11.33,12.92,9.73,6.18,47.42,45.22,"51,099"
8533,大石,"10,064","126,308","59,778",47.33,"15,097","81,295","28,222","111,077","63,235","30,088",47.58,"1,431","12,251,998","6,524",752,"14,523",8.22,8.35,13.07,15.97,13.49,11.14,13.16,10.2,6.4,47.59,45.49,"52,933"
8534,西灘,"6,828","125,971","59,438",47.18,"14,526","80,039","29,284","113,054","64,223","31,507",49.06,"1,480","13,112,788","6,772",813,"14,644",7.99,7.97,12.73,15.95,13.34,11.04,13.69,10.73,6.55,47.03,46.62,"53,938"
8535,岩屋,"10,414","126,045","59,720",47.38,"13,629","79,663","30,052","117,703","66,493","34,557",51.97,"1,503","12,242,079","7,169",812,"14,642",7.56,7.44,12.9,16.1,13,11.12,14.08,11.13,6.65,45.97,47.77,"58,385"
8536,春日野道,"13,768","107,534","50,719",47.17,"10,389","69,078","24,749","201,164","60,943","35,238",57.82,"2,784","40,873,095","15,517","1,982","15,996",6.91,6.74,13.74,16.76,13.21,11.34,14.12,10.91,6.28,67.06,29.99,"149,238"
8537,三宮,"119,972","93,184","43,779",46.98,"7,718","60,632","20,989","237,435","56,732","35,947",63.36,"3,683","53,457,106","19,849","2,504","12,116",6.02,6.1,14.74,17,13.28,11.63,14.26,10.94,6.02,71.9,26.04,"195,971"
8538,元町,"16,654","94,588","45,244",47.83,"7,163","61,492","22,120","258,341","58,343","37,457",64.2,"4,061","54,605,871","22,002","2,742","12,838",5.45,5.81,14.95,16.46,12.97,11.99,14.71,11.31,6.35,71.31,26.77,"214,979"
8539,大物,"9,373","99,683","49,132",49.29,"10,887","62,353","25,509","113,902","47,196","20,277",42.96,"1,310","9,583,220","6,029",607,"11,053",7.33,7.78,10.54,14.12,13.07,12.62,16.16,11.87,6.51,47.86,47.4,"64,592"
8540,尼崎,"50,385","95,969","47,421",49.41,"10,631","59,972","24,477","108,857","45,066","18,929",42,"1,204","8,603,979","5,659",589,"9,925",7.45,7.84,10.32,14.31,13.01,12.47,16.49,11.74,6.37,50.25,44.1,"62,618"
8541,武庫川,"28,070","131,134","63,013",48.05,"16,379","83,214","30,048","113,899","58,653","21,888",37.32,"1,082","10,974,820","4,544",528,"25,895",8.32,9.11,11.39,14.45,13.61,11.94,14.94,10.88,5.38,49.82,43.07,"39,332"
8542,東鳴尾,"1,763","111,901","53,686",47.98,"14,040","71,353","25,153","100,540","49,973","18,560",37.14,812,"8,297,474","3,523",397,"24,913",8.38,9.27,11.62,14.33,13.54,12.04,14.91,10.8,5.11,51.35,43.6,"34,371"
8543,洲先,"1,738","92,454","44,212",47.82,"11,279","59,151","20,885","88,213","41,599","15,685",37.71,681,"7,144,701","2,963",338,"22,178",8.15,9.2,11.86,14.25,13.35,12.11,15.07,10.94,5.07,52.28,43.32,"31,992"
8544,武庫川団地前,"7,331","72,225","34,407",47.64,"8,763","46,493","16,025","75,130","32,552","12,313",37.83,522,"5,460,608","2,285",243,"19,672",8.19,9.22,12.15,14.32,13.21,12.14,15.05,10.86,4.85,54.21,42.15,"29,225"
8545,西代,"5,979","130,038","60,728",46.7,"14,663","78,426","35,606","141,069","63,063","27,347",43.36,"1,713","12,157,542","8,857","1,013","19,956",7.59,7.81,10.81,13.84,12.3,11.74,15.73,12.84,7.33,44.83,48.98,"65,625"
8546,板宿,"17,563","108,300","50,119",46.28,"12,381","65,661","29,591","111,162","51,113","21,084",41.25,"1,416","9,007,184","6,808",790,"19,838",7.68,8.07,10.98,13.7,12.23,11.63,15.6,12.61,7.51,47.03,48.02,"45,810"
8547,東須磨,"2,701","96,633","44,437",45.99,"11,425","59,009","25,595","93,915","45,210","18,360",40.61,"1,135","7,227,596","5,265",621,"18,138",8.07,8.15,11.11,14.1,12.44,11.46,15.18,12.14,7.35,48.19,47.22,"35,805"
8548,月見山,"4,471","74,989","34,288",45.72,"9,146","45,758","19,572","69,860","34,818","13,866",39.82,786,"4,922,620","3,654",413,"13,527",8.4,8.32,10.93,14.32,12.63,11.24,15.02,11.88,7.25,45.29,49.49,"25,573"
8549,須磨寺,"2,011","53,150","24,185",45.5,"6,658","32,340","13,822","45,963","24,025","9,003",37.47,332,"2,459,450","1,719",190,"9,246",8.68,8.53,10.65,14.28,12.79,11.03,15.07,11.71,7.27,43.37,50.6,"14,487"
8550,山陽須磨,"2,505","44,519","20,186",45.34,"5,522","27,160","11,606","36,540","19,941","7,297",36.59,277,"1,669,622","1,303",142,"7,659",8.4,8.83,10.65,13.82,12.98,11.1,15.24,11.72,7.27,42.6,50.9,"10,184"
8551,須磨浦公園,"1,001","32,384","14,946",46.15,"4,277","19,758","8,241","20,012","13,679","4,217",30.83,182,"878,291",774,69,"2,367",8.79,8.84,9.65,14.09,13.36,11.49,15.64,11.18,6.95,39.01,55.49,"4,256"
8552,山陽塩屋,"1,238","51,320","24,524",47.79,"6,538","31,842","12,851","34,700","21,824","6,660",30.52,296,"3,201,224","1,219",107,"4,049",8.15,9.24,10.13,13.55,13.11,12.38,15.83,11.28,6.32,46.28,46.28,"8,709"
8553,滝の茶屋,"4,628","64,768","30,970",47.82,"7,767","40,483","16,394","47,088","28,931","10,116",34.97,556,"5,116,257","2,110",217,"5,098",7.79,8.71,10.93,13.72,12.98,12.3,15.5,11.48,6.58,50.18,44.78,"14,513"
8554,東垂水,"1,076","75,352","35,691",47.37,"8,820","46,669","19,695","54,051","34,138","12,277",35.96,723,"6,431,017","2,591",273,"4,939",7.77,8.25,10.88,13.79,12.73,12.26,15.46,11.93,6.94,54.08,42.19,"16,923"
8555,山陽垂水,"9,495","80,024","37,720",47.14,"9,899","49,193","20,714","60,132","35,889","12,647",35.24,742,"6,175,713","2,683",294,"7,917",8.38,8.23,10.56,14.18,12.81,12.01,14.87,11.8,7.16,53.77,42.45,"18,060"
8556,霞ケ丘,"2,058","72,954","34,202",46.88,"9,515","44,857","18,358","54,724","32,308","11,128",34.44,703,"6,247,358","2,503",272,"7,150",8.9,8.36,10.26,14.5,13.14,12.05,14.23,11.4,7.16,54.91,41.39,"16,999"
8557,舞子公園,"3,368","72,956","33,992",46.59,"9,812","44,669","18,249","54,655","31,129","9,444",30.34,636,"6,166,049","2,236",244,"8,239",9,8.86,9.45,14.18,13.38,12.38,14.39,11.39,6.97,54.56,41.67,"15,603"
8558,西舞子,"1,818","77,658","36,122",46.51,"10,272","46,968","20,158","54,188","32,836","9,455",28.79,406,"3,862,927","1,683",166,"7,584",8.7,9.01,8.93,13.58,13.37,12.39,15.05,12.1,6.88,44.33,48.28,"12,476"
8559,大蔵谷,"1,727","70,287","33,272",47.34,"8,984","43,755","17,022","60,621","30,201","9,244",30.61,784,"6,750,746","3,064",369,"6,685",8.29,9.05,9.59,13.71,13.95,12.62,15.62,11.2,5.98,51.91,43.62,"24,918"
8560,人丸前,"1,165","67,092","31,762",47.34,"8,437","41,813","16,271","60,749","28,828","8,942",31.02,825,"6,847,606","3,244",373,"5,415",8.17,8.96,9.61,13.74,13.88,12.62,15.76,11.11,6.15,51.52,43.27,"27,553"
8561,山陽明石,"23,667","61,554","29,389",47.75,"7,359","38,390","15,130","62,893","26,957","9,081",33.69,894,"7,774,506","3,657",411,"6,221",7.81,8.53,10.11,13.93,13.62,12.36,16.23,11.16,6.24,51.34,41.95,"31,424"
8562,西新町,"3,808","58,185","27,873",47.9,"6,659","36,361","14,312","63,621","25,838","9,134",35.35,854,"7,591,036","3,643",426,"5,512",7.46,8.43,10.74,14.04,13.12,12.43,16.31,11.19,6.28,52.11,40.98,"34,272"
8563,林崎松江海岸,"4,276","63,324","30,878",48.76,"7,380","40,542","14,299","61,378","27,989","9,861",35.23,506,"4,248,982","2,676",294,"5,507",7.69,8.71,11.73,14.62,13.02,12.64,15.84,10.31,5.43,44.47,46.44,"30,521"
8564,藤江,"2,493","64,270","32,514",50.59,"8,793","42,322","12,115","58,440","26,275","8,220",31.28,418,"4,423,529","2,113",214,"7,064",9.48,8.97,11.27,16.75,14.24,12.36,14.06,8.67,4.2,43.78,48.56,"25,827"
8565,中八木,"2,248","51,453","25,745",50.04,"8,088","33,379","9,389","40,217","19,292","4,755",24.65,302,"4,424,702","1,498",133,"4,522",10.52,10.16,9.52,16.66,15.66,11.54,13.5,8.35,4.09,45.36,43.38,"15,195"
8566,江井ケ島,"3,548","40,482","19,512",48.2,"6,594","26,231","7,157","33,292","15,174","3,366",22.18,227,"4,562,770","1,183",103,"4,471",10.12,12.14,10.07,14.54,16.11,11.79,13.24,7.93,4.05,42.73,39.65,"13,873"
8567,西江井ケ島,"2,807","47,298","23,148",48.94,"7,168","30,761","8,816","33,861","18,304","4,609",25.18,229,"2,563,074","1,189",103,"4,864",9.49,11.62,11.01,14.67,14.68,12.11,14.01,8.34,4.07,37.55,45.41,"11,087"
8568,山陽魚住,"1,846","54,087","26,452",48.91,"8,152","34,996","10,245","39,827","20,961","5,197",24.79,278,"2,440,630","1,376",121,"5,906",9.49,11.44,10.86,14.59,14.69,12.08,14.14,8.66,4.06,42.45,45.68,"13,096"
8569,東二見,"6,743","57,948","28,500",49.18,"8,887","37,516","10,635","49,700","22,543","5,772",25.6,323,"3,947,288","1,576",157,"8,706",9.88,11.39,11.07,15.08,14.2,12.09,13.93,8.46,3.9,48.3,39.94,"19,165"
8570,西二見,"3,862","56,109","27,359",48.76,"8,328","36,377","10,830","46,223","21,509","5,108",23.75,316,"3,722,237","1,582",155,"8,486",9.34,11.35,10.81,14.46,14.02,12.59,14.42,8.79,4.22,49.05,39.87,"16,579"
8571,播磨町,"3,730","48,857","24,162",49.45,"7,035","31,859","9,783","38,790","18,834","4,572",24.28,280,"3,674,914","1,398",147,"6,693",9.22,10.54,11.66,14.76,12.84,12.4,15.62,8.82,4.15,44.64,38.93,"13,992"
8572,別府,"7,246","62,560","31,348",50.11,"9,647","41,635","11,150","51,374","24,321","6,371",26.2,413,"5,820,554","2,136",232,"6,842",10,10.77,12.93,15.24,13.16,12.53,13.79,7.91,3.66,46.49,40.44,"21,412"
8573,浜の宮,"3,641","63,561","31,603",49.72,"10,387","41,999","11,043","50,915","24,058","5,690",23.65,371,"6,887,975","2,169",232,"5,055",10.68,10.9,11.59,15.66,13.88,12.57,13.27,7.74,3.72,43.13,41.24,"22,988"
8574,尾上の松,"3,040","57,313","28,306",49.39,"9,311","37,560","10,342","47,931","21,784","5,092",23.37,423,"6,724,976","2,197",221,"6,036",10.58,11.06,10.81,15.58,14.02,12.38,13.54,8.15,3.89,46.57,41.37,"21,172"
8575,高砂,"5,903","38,970","19,429",49.86,"5,881","25,184","7,847","47,727","15,197","4,128",27.16,367,"3,516,567","1,738",167,"5,244",9.98,10.12,11.8,15.27,12.25,12.33,14.5,8.77,4.97,44.14,45.23,"27,777"
8576,荒井,"8,911","39,637","19,707",49.72,"5,889","25,533","8,163","46,458","15,374","4,114",26.76,402,"3,910,147","1,738",185,"4,472",9.72,10.17,11.93,14.9,11.98,12.31,14.88,8.82,5.3,44.28,45.77,"26,839"
8577,伊保,"2,106","44,294","22,029",49.73,"6,800","28,559","8,878","48,150","16,928","4,269",25.22,363,"3,741,251","1,641",183,"5,288",9.94,10.51,11.54,15.14,12.1,12.42,14.69,8.76,4.9,39.67,48.21,"25,846"
8578,山陽曽根,"2,681","38,504","18,730",48.64,"5,618","24,538","8,301","31,446","14,210","3,092",21.76,285,"2,422,913","1,264",114,"5,064",9.31,10.49,10.38,14.12,12.65,12.71,15.66,9.49,5.19,40.7,48.07,"10,937"
8579,大塩,"4,022","32,026","15,363",47.97,"4,546","19,971","7,480","24,384","11,479","2,333",20.32,216,"1,283,244",944,71,"4,014",9.06,10.23,10.11,13.29,12.66,12.54,15.88,10.09,6.13,44.44,47.22,"7,113"
8580,的形,"1,699","19,813","9,458",47.74,"2,601","12,143","5,048","14,348","6,911","1,267",18.33,138,"881,864",656,33,"1,736",8.43,9.55,9.96,13.12,12.37,12.12,16.53,10.86,7.06,47.1,43.48,"4,286"
8581,八家,"2,365","28,932","14,002",48.4,"4,795","18,450","5,628","23,586","10,495","2,304",21.95,227,"1,761,478","1,074",84,"2,964",10.8,11.11,10.84,15.8,13.42,11.07,13.62,8.45,4.9,47.58,42.73,"9,842"
8582,白浜の宮,"4,758","32,268","15,688",48.62,"5,609","20,435","6,144","28,113","11,974","2,922",24.4,254,"1,717,425","1,171",97,"3,902",11.72,10.77,10.78,16.87,13.2,10.42,13.15,8.52,4.57,46.46,43.7,"12,268"
8583,妻鹿,"2,148","38,201","18,844",49.33,"6,587","24,129","7,322","34,411","14,747","4,189",28.41,298,"2,229,509","1,466",128,"4,555",11.73,10.51,10.47,17.31,13.33,10.43,13.01,8.6,4.62,47.32,43.62,"15,507"
8584,飾磨,"7,517","49,507","24,435",49.36,"8,129","32,063","9,064","53,048","20,082","6,497",32.35,562,"8,739,211","2,578",241,"6,009",11.08,10.28,11,17.56,14.12,10.83,12.64,8.2,4.3,52.49,35.41,"28,885"
8585,亀山,"1,811","58,574","28,985",49.48,"9,483","38,641","10,122","76,174","24,528","8,660",35.31,669,"10,408,442","3,923",349,"9,124",11.01,10.18,11.32,17.97,14.48,11.04,12.32,7.67,4.02,54.41,33.48,"46,546"
8586,手柄,"1,754","59,788","29,123",48.71,"8,520","39,315","11,618","107,187","26,538","10,570",39.83,"1,299","16,446,437","7,555",740,"6,615",9.57,9.59,11.3,16.69,14.43,11.79,13.08,8.61,4.95,63.97,28.87,"79,562"
8587,山陽姫路,"22,405","59,274","28,501",48.08,"7,277","38,152","13,540","117,089","27,044","11,106",41.07,"1,497","16,523,138","8,204",795,"11,536",7.99,8.89,11.37,14.74,13.94,12.44,14.12,10.18,6.34,63.13,30.59,"83,054"
8588,山陽姫路,"22,405","59,274","28,501",48.08,"7,277","38,152","13,540","117,089","27,044","11,106",41.07,"1,497","16,523,138","8,204",795,"11,536",7.99,8.89,11.37,14.74,13.94,12.44,14.12,10.18,6.34,63.13,30.59,"83,054"
8589,飾磨,"7,517","49,507","24,435",49.36,"8,129","32,063","9,064","53,048","20,082","6,497",32.35,562,"8,739,211","2,578",241,"6,009",11.08,10.28,11,17.56,14.12,10.83,12.64,8.2,4.3,52.49,35.41,"28,885"
8590,西飾磨,"1,731","46,972","23,024",49.02,"7,428","30,261","9,070","42,514","18,746","5,542",29.56,576,"8,927,225","2,190",221,"5,217",10.22,10.75,10.48,16.07,14.55,11.21,13.62,8.83,4.27,53.3,33.85,"19,671"
8591,夢前川,"1,713","40,304","19,780",49.08,"6,366","25,766","8,005","40,421","16,021","4,742",29.6,443,"6,008,776","1,930",192,"3,724",10.04,11.06,10.63,15.01,14.47,11.55,13.79,8.96,4.48,49.89,33.86,"21,330"
8592,広畑,"1,391","41,105","20,185",49.11,"6,318","25,902","8,765","41,510","16,055","4,468",27.83,493,"6,608,409","2,073",227,"3,653",10,10.46,10.84,14.38,13.48,11.87,14.55,9.71,4.7,51.32,34.69,"21,886"
8593,山陽天満,"1,610","42,720","21,041",49.25,"6,991","26,879","8,755","42,400","16,067","3,989",24.83,499,"6,638,605","2,042",225,"4,346",10.72,11,10.75,14.53,13.95,11.63,13.41,9.4,4.62,54.11,32.87,"21,734"
8594,平松,"1,046","39,807","19,360",48.63,"6,266","24,638","8,816","37,007","14,675","3,358",22.88,440,"4,074,425","1,745",168,"4,456",10.26,10.66,10.29,14.14,13.23,11.7,14.39,10.04,5.28,58.64,32.27,"16,967"
8595,山陽網干,"3,396","32,390","15,769",48.68,"4,747","20,049","7,535","30,707","11,988","2,812",23.46,323,"1,705,494","1,290",100,"4,589",9.54,10.28,10.55,13.7,12.57,12.16,14.86,10.52,5.82,54.18,35.91,"13,166"
8596,湊川,"13,445","148,659","71,315",47.97,"14,218","91,133","39,548","187,219","80,568","43,098",53.49,"2,699","20,108,176","13,733","1,599","15,363",6.53,6.93,12.12,14.32,12.6,11.93,15.76,12.67,7.13,55.02,40.42,"111,824"
8597,長田,"4,132","117,993","55,636",47.15,"11,889","69,917","34,523","113,085","58,208","26,201",45.01,"1,513","9,333,653","6,913",802,"15,736",6.57,7.58,10.4,12.74,12.27,12.19,16.56,13.65,8.03,46,49.44,"45,272"
